Source	id	lat	lon	OSM
OSM_overpass_query	6170366337	50.7420363	9.4736105	amenity: public_bookcase<br>name: Bücherschrank Grebenau<br>operator: Sabine Wiegandt
OSM_overpass_query	6173285462	48.8623115	9.1814907	amenity: public_bookcase
OSM_overpass_query	6173402650	50.1219357	8.5688226	amenity: public_bookcase<br>type: glass_cabinet
OSM_overpass_query	6174776764	53.7127021	10.0189136	amenity: public_bookcase<br>capacity: 100<br>email: stb-mitte@norderstedt.de<br>name: Bücherbox<br>operator: Stadt Norderstedt<br>wheelchair: yes
OSM_overpass_query	6174916640	50.9294111	3.0872801	amenity: public_bookcase<br>capacity: 15
OSM_overpass_query	6174920532	50.9519676	3.1075949	amenity: public_bookcase
OSM_overpass_query	6175544886	50.7687448	6.1061723	amenity: public_bookcase<br>capacity: 450
OSM_overpass_query	6176649900	49.8879789	8.6158568	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	6178622058	47.3507632	5.0397105	amenity: public_bookcase<br>type: reading_box<br>source: GPS
OSM_overpass_query	6178625198	47.3506455	5.042742	amenity: public_bookcase<br>capacity: 40<br>name: Boite à livre<br>opening_hours: 24/7<br>operator: Commission de quartier<br>type: reading_box<br>source: GPS
OSM_overpass_query	6182553591	48.0940918	-1.7741336	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6183261628	46.6032034	-0.7202455	amenity: public_bookcase<br>name: Mille et une Pages<br>opening_hours: 24/7
OSM_overpass_query	6184989844	49.7876408	6.066496	amenity: public_bookcase
OSM_overpass_query	6185437778	45.1829205	5.7208154	amenity: public_bookcase<br>books: children;adults<br>capacity: 60<br>covered: yes<br>description: Boite en forme de champignon. Il faut[trunc]<br>lit: no<br>mapillary: M3lJhle_M3-0KUHnfjwLNw<br>name: Boite à lire du Jardin du Bois d'Artas<br>opening_hours: Apr 01-Sep 15 09:00-20:00; Sep 16-M[trunc]<br>type: sculpture<br>wheelchair: limited
OSM_overpass_query	6185611329	45.1887925	5.7194642	amenity: public_bookcase<br>capacity: 50<br>indoor: no<br>name: Boîte à livres<br>note: Les portes de la boîte semblent ne pas être [trunc]<br>opening_hours: 24/7<br>type: reading_box
OSM_overpass_query	6187978123	48.9053065	9.0810129	amenity: public_bookcase<br>operator: Markgröningen aktiv e.V.
OSM_overpass_query	6188182738	52.9462848	-1.5717819	amenity: public_bookcase<br>booth: K6<br>colour: red<br>disused:amenity: telephone<br>man_made: telephone_box<br>type: phone_box
OSM_overpass_query	6188269422	50.2209147	12.1898241	amenity: public_bookcase<br>source: bing;cuzk:km;local_knowledge
OSM_overpass_query	6189371891	48.2157431	-1.8917392	amenity: public_bookcase<br>mapillary: cyKozbku4BaJ7eDOJoAZkQ<br>opening_hours: 24/7<br>operator: Mairie de Romillé<br>type: phone_box
OSM_overpass_query	6189974678	50.770129	7.4503775	amenity: public_bookcase<br>capacity: 150
OSM_overpass_query	6202060393	53.8170696	-1.4529272	amenity: public_bookcase<br>brand: Little Free Library<br>brand:wikidata: Q6650101<br>brand:wikipedia: en:Little Free Library<br>capacity: 40<br>lit: no<br>name: Little Free Library<br>opening_hours: sunrise-sunset<br>operator: private
OSM_overpass_query	6202085008	48.0930536	-1.6538724	amenity: public_bookcase<br>capacity: 500<br>operator: Café du Square
OSM_overpass_query	6202952406	45.1657163	5.7360882	amenity: public_bookcase<br>capacity: 50<br>covered: yes<br>description: Etagère située à l'extérieur sous un [trunc]<br>lit: no<br>location: outdoor<br>mapillary: e9eLJniZ27NKMseWaepyJg<br>opening_hours: 24/7<br>type: shelf<br>wheelchair: limited
OSM_overpass_query	6207409291	49.3022646	10.5754781	amenity: public_bookcase
OSM_overpass_query	6208364473	51.0482841	3.2283515	amenity: public_bookcase<br>capacity: 20<br>mapillary: pEO7pxMmfOku1KmWb244Lw<br>operator: Bibliotheek Wingene<br>type: reading_box
OSM_overpass_query	6208375737	46.3084467	4.836121	amenity: public_bookcase<br>capacity: 80<br>description: Boite accessible depuis la rue Saint-[trunc]<br>opening_hours: 24/7<br>type: reading_box
OSM_overpass_query	6208596080	45.2380509	5.80416	amenity: public_bookcase<br>capacity: 50<br>description: Boite en acier de couleur bleu située[trunc]<br>lit: no<br>mapillary: OIH-I5C4SR6EkElPABV6ZQ<br>opening_hours: 24/7<br>type: reading_box<br>wheelchair: limited
OSM_overpass_query	6208603533	45.8349391	6.1646903	amenity: public_bookcase<br>description: librement accessible dans l'enceinte [trunc]
OSM_overpass_query	6208627988	45.3496539	5.5960476	amenity: public_bookcase<br>books: children;adults<br>capacity: 50<br>description: Boite située sur le virage, des vitre[trunc]<br>lit: no<br>mapillary: 0R-3wY9OceRS1KQOWZQOug<br>name: Nichoir à livres<br>opening_hours: 24/7<br>type: reading_box<br>type: reading_box<br>wheelchair: yes
OSM_overpass_query	6208768503	51.4496811	6.6292861	amenity: public_bookcase<br>capacity: 400<br>opening_hours: 24/7
OSM_overpass_query	6208901259	48.7565852	15.9516128	amenity: public_bookcase
OSM_overpass_query	6209760138	46.9531561	7.4230342	amenity: public_bookcase<br>capacity: 100<br>contact:addr: Fabrikstrasse 8, 3012 Bern<br>name: Offener Bücherschrank Kulturpromille PHBern<br>operator: Kornhausbiblotheken<br>type: metal_cabinet<br>website: https://www.phbern.ch/fr/kulturpromille/p[trunc]
OSM_overpass_query	6214357886	48.7176914	-0.7181986	amenity: public_bookcase<br>type: reading_box
OSM_overpass_query	6220552349	45.5978679	0.5305028	amenity: public_bookcase<br>name: Boite à livres
OSM_overpass_query	6220578030	45.1824238	0.7178495	amenity: public_bookcase
OSM_overpass_query	6220578031	45.1839869	0.7160786	amenity: public_bookcase
OSM_overpass_query	6220578032	45.1841444	0.7210507	amenity: public_bookcase
OSM_overpass_query	6221170102	51.2185334	3.2188596	access: yes<br>amenity: public_bookcase<br>books: children;adults<br>capacity: 40<br>description: In samenwerking met het OCMW diensten[trunc]<br>image: https://i2.wp.com/www.stubbekwartier.be/wp-[trunc]<br>name: Boekenruilkastje Werfplein<br>nobrand: yes<br>opening_hours: 24/7<br>type: reading_box
OSM_overpass_query	6222504595	50.1403139	8.6997493	amenity: public_bookcase<br>noname: yes
OSM_overpass_query	6223608165	51.2302709	3.2431685	amenity: public_bookcase<br>capacity: 30<br>description: Hallo, welkom bij de boekenruilkast ([trunc]<br>description_1: Om dit plezier te bevorderen zien w[trunc]<br>image: https://upload.wikimedia.org/wikipedia/comm[trunc]<br>image_1: https://upload.wikimedia.org/wikipedia/co[trunc]<br>name: Ruilkast Zagersweg<br>opening_hours: 24/7<br>operator: De Huisbewoner<br>start_date: 2019-01-01<br>website: https://www.facebook.com/Boekenruilkast-Z[trunc]
OSM_overpass_query	6224265615	47.3394449	5.0443231	amenity: public_bookcase<br>capacity: 40<br>name: Boite à livre<br>opening_hours: 24/7<br>operator: Commission de quartier<br>type: reading_box
OSM_overpass_query	6226133732	51.0578736	3.6868177	amenity: public_bookcase<br>brand: Little Free Library<br>brand:wikidata: Q6650101<br>brand:wikipedia: en:Little Free Library<br>capacity: 1<br>noname: yes<br>opening_hours: 24/7<br>operator: The Littel Free Library<br>ref: 26891<br>website: https://www.facebook.com/MiniFreeLibraryB[trunc]<br>wikimedia_commons: File:Little Free Library Gent B[trunc]
OSM_overpass_query	6231085656	51.1874599	4.6486157	amenity: public_bookcase<br>image: https://www.mapillary.com/map/im/U1RevCTiaS[trunc]<br>mapillary: U1RevCTiaSjwRIgck4pbPg<br>opening_hours: 24/7<br>type: wooden_cabinet<br>source: survey;mapillary<br>survey:date: 2018-05-27
OSM_overpass_query	6233227489	53.5658285	9.9569303	amenity: public_bookcase<br>check_date: 2021-04-03<br>operator: Rocket Beans Entertainment GmbH
OSM_overpass_query	6234527052	48.2619126	16.4007635	amenity: public_bookcase
OSM_overpass_query	6238062492	48.6648971	6.1744259	access: no<br>amenity: public_bookcase<br>source: survey
OSM_overpass_query	6238658136	54.0878228	12.109657	amenity: public_bookcase
OSM_overpass_query	6239412789	51.8365655	8.310508	amenity: public_bookcase<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	6239562573	49.9090611	9.1524187	amenity: public_bookcase
OSM_overpass_query	6239598013	47.6347506	7.0797879	amenity: public_bookcase<br>name: Le diffuseur de rêves<br>start_date: 2017-10-18
OSM_overpass_query	6239627385	47.167825	5.90378	amenity: public_bookcase
OSM_overpass_query	6240291284	49.5573986	8.9339206	amenity: public_bookcase
OSM_overpass_query	6240291285	49.5536471	8.9315645	amenity: public_bookcase
OSM_overpass_query	6240291286	49.5944343	8.8927648	amenity: public_bookcase
OSM_overpass_query	6240291287	49.4797213	8.9216093	amenity: public_bookcase
OSM_overpass_query	6240291288	49.5353229	8.9186803	amenity: public_bookcase
OSM_overpass_query	6240291289	49.5544268	8.9740947	amenity: public_bookcase
OSM_overpass_query	6240291290	49.5715212	8.9774099	amenity: public_bookcase
OSM_overpass_query	6240291291	49.5676978	8.9728663	amenity: public_bookcase
OSM_overpass_query	6240291292	49.587695	8.9905662	amenity: public_bookcase
OSM_overpass_query	6240593539	45.1969222	5.7368954	amenity: public_bookcase<br>capacity: 80<br>description: Boite fixée sur le mur de la rampe d'[trunc]<br>lit: no<br>mapillary: pcONXxVDdCQf7Om8WyLKgQ<br>material: wood<br>opening_hours: 24/7<br>type: reading_box<br>wheelchair: limited
OSM_overpass_query	6241619108	47.6620878	9.1795083	amenity: public_bookcase<br>name: Lesebank<br>operator: Stadtbücherei Konstanz
OSM_overpass_query	6247752928	51.7921224	7.6215905	access: yes<br>amenity: public_bookcase<br>location: outdoor<br>name: Büchertauschzelle<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	6249461283	48.9699901	2.2634132	addr:city: Sannois<br>addr:postcode: 95110<br>addr:street: Place Salvador Allende<br>amenity: public_bookcase<br>description: La boîte à livres est un dispositif d[trunc]<br>name: Boîte à livres<br>website: https://www.ville-sannois.fr/content/une-[trunc]
OSM_overpass_query	6253979145	52.6888249	13.2824345	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6253979146	52.6729627	13.3174038	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6253979147	52.6705645	13.2829816	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6254644861	44.3344613	7.4323663	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6255852020	50.9639923	6.9526659	amenity: public_bookcase
OSM_overpass_query	6258325969	49.1585965	7.8125869	amenity: public_bookcase
OSM_overpass_query	6260548004	49.7424933	6.0925866	amenity: public_bookcase<br>name: Telefonzellenbibliothek<br>opening_hours: 24/7<br>wheelchair: yes
OSM_overpass_query	6261628985	53.026558	8.4700285	amenity: public_bookcase<br>check_date: 2021-03-28<br>name: Bökerschapp<br>type: phone_box
OSM_overpass_query	6262087785	47.3844499	0.6862242	amenity: public_bookcase<br>image: https://upload.wikimedia.org/wikipedia/comm[trunc]<br>name: boîte à livres
OSM_overpass_query	6262087885	47.3702607	0.7109237	amenity: public_bookcase<br>name: Boîte à Livres
OSM_overpass_query	6263484905	49.6542589	-1.5639096	amenity: public_bookcase<br>opening_hours: 24/7<br>operator: Cherbourg en Cotentin<br>type: reading_box
OSM_overpass_query	6263950194	45.7719321	4.8317417	amenity: public_bookcase<br>check_date: 2021-03-24
OSM_overpass_query	6263950195	45.7742339	4.8363156	amenity: public_bookcase<br>check_date: 2021-03-23
OSM_overpass_query	6263950196	45.7801658	4.8359477	amenity: public_bookcase<br>check_date: 2021-03-21
OSM_overpass_query	6263950197	45.7688214	4.8304034	amenity: public_bookcase<br>check_date: 2021-03-27
OSM_overpass_query	6264017465	52.6470669	7.0951483	amenity: public_bookcase<br>brand: innogy<br>capacity: 200<br>opening_hours: 24/7<br>operator: katholische öffentlihe Bücherei<br>phone: +49 5936 6188<br>type: metal_cabinet
OSM_overpass_query	6264754879	51.117855	3.2919517	amenity: public_bookcase<br>check_date: 2021-03-20<br>image: https://images1.persgroep.net/rcs/eh2y1Mp0u[trunc]<br>name: Ruilbib<br>operator: Bulskampveld<br>start_date: 2014-09-27
OSM_overpass_query	6265452223	52.7141431	13.2768099	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6265715509	48.8132952	2.3265923	amenity: public_bookcase<br>material: wood<br>operator: Mairie de Montrouge<br>operator:type: government<br>type: sculpture
OSM_overpass_query	6265715974	48.8127569	2.3238585	amenity: public_bookcase<br>material: wood<br>noname: yes<br>operator: Mairie de Montrouge<br>operator:type: government<br>type: sculpture
OSM_overpass_query	6266241540	48.8207489	2.3125503	amenity: public_bookcase<br>material: wood<br>operator: Mairie de Montrouge<br>operator:type: government<br>type: sculpture
OSM_overpass_query	6266404909	52.0131073	4.3421937	amenity: public_bookcase
OSM_overpass_query	6266845929	49.8723228	8.6559993	amenity: public_bookcase<br>type: wooden_cabinet
OSM_overpass_query	6268035288	45.6858025	6.1361523	amenity: public_bookcase
OSM_overpass_query	6268053710	45.7140289	6.1062914	amenity: public_bookcase
OSM_overpass_query	6269663077	49.0590035	8.6575867	amenity: public_bookcase
OSM_overpass_query	6270908447	49.0038056	9.2038601	amenity: public_bookcase<br>capacity: 35<br>description: Kleines öffentliches Bücherregal, dur[trunc]<br>opening_hours: 24/7<br>operator: private<br>type: wooden_cabinet<br>source:capacity: estimated
OSM_overpass_query	6270908448	48.9799316	9.2412662	amenity: public_bookcase<br>capacity: 250<br>opening_hours: 24/7<br>type: metal_cabinet<br>source:capacity: estimated
OSM_overpass_query	6271352661	48.7888487	2.4288809	amenity: public_bookcase<br>opening_hours: 24/7<br>operator: Conseil des Jeunes d’Alfortville<br>type: reading_box
OSM_overpass_query	6271854117	49.9949712	4.7057283	amenity: public_bookcase<br>lit: no<br>operator: Lions Club Givet<br>type: reading_box<br>website: http://lions-france.org
OSM_overpass_query	6272057134	51.1908646	3.2439454	amenity: public_bookcase<br>capacity: 30<br>image: https://upload.wikimedia.org/wikipedia/comm[trunc]<br>name: Boekenruilkast<br>opening_hours: 24/7<br>operator: De huisbewoner
OSM_overpass_query	6272317583	45.1659161	5.7314745	amenity: public_bookcase<br>capacity: 80<br>description: Boite en bois située à droite du CCAS[trunc]<br>lit: no<br>location: outdoor<br>mapillary: rzB1DaV7quICiMSyUHNAHg<br>opening_hours: 24/7<br>type: reading_box<br>wheelchair: limited
OSM_overpass_query	6272788656	48.8112349	2.311826	amenity: public_bookcase<br>material: wood<br>operator: Mairie de Montrouge<br>operator:type: government<br>type: sculpture
OSM_overpass_query	6274867566	45.757063	4.8511607	amenity: public_bookcase<br>level: 0<br>location: indoor<br>name: Book… exchange
OSM_overpass_query	6276791313	46.0655289	10.9806559	amenity: public_bookcase
OSM_overpass_query	6277341776	51.1845738	3.2097974	amenity: public_bookcase<br>capacity: 140<br>email: monique.van.parys@gmail.com<br>image: https://i.imgur.com/Q3rNBbP.jpg<br>name: MoniqueBib<br>opening_hours: 24/7<br>operator: Monique Van Parys<br>type: wooden_box<br>start_date: 2018-10
OSM_overpass_query	6277384689	51.1821803	3.2223278	amenity: public_bookcase<br>capacity: 40<br>image: https://i.pinimg.com/564x/ee/46/88/ee4688e2[trunc]<br>name: Minibib<br>opening_hours: 24/7<br>type: reading_box
OSM_overpass_query	6278937153	49.2637391	1.8840005	amenity: public_bookcase<br>name: Boîte à livres<br>operator: Lions Club Gisors-Templier
OSM_overpass_query	6280832196	47.8690843	12.6465602	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	6281724510	48.2614319	12.5830833	amenity: public_bookcase<br>opening_hours: Mo-Fr 09:00-20:00; Sa 09:00-14:00
OSM_overpass_query	6284251592	48.664263	6.179654	access: no<br>amenity: public_bookcase
OSM_overpass_query	6284332685	52.5288664	12.3387171	amenity: public_bookcase<br>capacity: 100<br>fee: no
OSM_overpass_query	6284581011	51.2201813	-0.4689952	amenity: public_bookcase
OSM_overpass_query	6284654737	47.3794404	0.7068185	amenity: public_bookcase<br>capacity: 40<br>image: https://upload.wikimedia.org/wikipedia/comm[trunc]<br>name: Boîte à livres champ joli<br>operator: particulier
OSM_overpass_query	6285018889	50.6801503	4.709999	amenity: public_bookcase<br>image: File:Boite à livres (Rue du Gros Médart - C[trunc]<br>name: Boite à livres
OSM_overpass_query	6285665341	51.135331	5.4459103	amenity: public_bookcase<br>brand: Little Free Library<br>brand:wikidata: Q6650101<br>brand:wikipedia: en:Little Free Library<br>name: Little Free Library
OSM_overpass_query	6286428440	50.1664652	8.1486677	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6290839098	51.0817285	3.4389072	amenity: public_bookcase<br>image: https://images0.persgroep.net/rcs/l0vnAOrO8[trunc]<br>indoor: yes<br>name: Boekenasiel<br>operator: Bibliotheek Aalter<br>type: wooden_cabinet
OSM_overpass_query	6291105978	49.5601489	5.8376697	amenity: public_bookcase
OSM_overpass_query	6292236051	51.8343599	5.8912337	amenity: public_bookcase<br>name: Minibieb Goed Leven
OSM_overpass_query	6292236052	51.8312102	5.893556	amenity: public_bookcase
OSM_overpass_query	6295816224	47.3871473	8.5334749	amenity: public_bookcase<br>mapillary: QBdTIC7nxAVrxwR0utOWsQ<br>name: Transhelvetischer Büchertausch<br>operator: Transhelvetica<br>type: shelter
OSM_overpass_query	6297198810	47.8661184	2.1218383	amenity: public_bookcase<br>booth: yes
OSM_overpass_query	6297662789	47.3696791	0.68487	amenity: public_bookcase<br>name: Boîte à livres du Square Jacques Monod
OSM_overpass_query	6298852390	50.8714038	13.294827	amenity: public_bookcase<br>colour: white<br>opening_hours: 24/7<br>type: phone_box<br>wheelchair: yes
OSM_overpass_query	6299583485	47.7597861	7.2775935	amenity: public_bookcase<br>type: reading_box<br>source: cadastre-dgi-fr source : Direction Général[trunc]
OSM_overpass_query	6300904951	44.9294867	-0.1263805	amenity: public_bookcase<br>capacity: 100<br>name: Cabane à lire
OSM_overpass_query	6302084200	51.1992404	3.8097891	amenity: public_bookcase<br>brand: Little Free Library
OSM_overpass_query	6302084212	51.1971153	3.8155937	amenity: public_bookcase<br>brand: Little Free Library
OSM_overpass_query	6302084213	51.1956706	3.79088	amenity: public_bookcase<br>brand: Little Free Library
OSM_overpass_query	6302084215	51.1951517	3.8260545	amenity: public_bookcase<br>brand: Little Free Library<br>name: Christoffels boekenkastje
OSM_overpass_query	6302214795	48.7799282	2.3374276	amenity: public_bookcase<br>name: Boite à livres<br>opening_hours: 24/7<br>operator: Mairie de L'Haÿ les Roses<br>type: reading_box
OSM_overpass_query	6302214796	48.7754205	2.3260222	amenity: public_bookcase<br>mapillary: NDKah6eJb_VSG8Sm3-K7Rg<br>name: Boite à livres<br>opening_hours: 24/7<br>operator: Mairie de L'Haÿ les Roses<br>type: reading_box
OSM_overpass_query	6302877780	50.8170477	6.3614892	amenity: public_bookcase
OSM_overpass_query	6303260875	50.6846201	8.3028531	amenity: public_bookcase
OSM_overpass_query	6304662657	49.681715	8.6227441	amenity: public_bookcase<br>lit: no<br>name: Öffentlicher Bücherschrank
OSM_overpass_query	6309001387	50.6771656	4.6390779	amenity: public_bookcase<br>fixme: resurvey exact position<br>name: Boite à livres
OSM_overpass_query	6309001611	50.6953548	4.640195	amenity: public_bookcase<br>fixme: resurvey exact position<br>name: Boite à livres
OSM_overpass_query	6309001612	50.6824984	4.6971123	amenity: public_bookcase<br>name: Boite à livres
OSM_overpass_query	6311635216	47.1842453	1.0969039	amenity: public_bookcase
OSM_overpass_query	6312008283	47.9207786	0.7444006	amenity: public_bookcase<br>lit: no
OSM_overpass_query	6312347474	45.8036067	4.8271903	amenity: public_bookcase<br>capacity: 50<br>lit: no<br>opening_hours: 24/7<br>type: wooden_cabinet
OSM_overpass_query	6312700669	49.5708701	5.8379097	amenity: public_bookcase
OSM_overpass_query	6313172591	44.6079746	-0.7706174	amenity: public_bookcase<br>noname: yes
OSM_overpass_query	6313723847	44.4026416	11.4600208	amenity: public_bookcase<br>operator: ACS Amici Cagnano Settefonti
OSM_overpass_query	6314964754	51.8771728	-1.7237142	amenity: public_bookcase<br>booth: K6<br>disused:amenity: telephone<br>man_made: telephone_box<br>note: In former phone box<br>type: phone_box
OSM_overpass_query	6316377929	44.4869649	-1.0837687	amenity: public_bookcase<br>noname: yes
OSM_overpass_query	6316377930	44.4943183	-1.0766085	amenity: public_bookcase<br>noname: yes
OSM_overpass_query	6320368794	48.871557	2.4040544	amenity: public_bookcase<br>lit: no<br>noname: yes
OSM_overpass_query	6320921238	50.8575605	4.6798916	amenity: public_bookcase<br>capacity: 40<br>lit: no<br>opening_hours: 24/7<br>type: reading_box<br>reuse:policy: free_to_take_or_give<br>wheelchair: yes<br>wikimedia_commons: File:Wooden_public_bookcase_Her[trunc]
OSM_overpass_query	6321964679	53.5697126	9.9491924	amenity: public_bookcase<br>check_date: 2021-03-27<br>lit: yes<br>name: Tauschhaus<br>operator: PON Platz ohne Namen
OSM_overpass_query	6323038426	52.5272684	-0.4414344	amenity: public_bookcase<br>booth: K6<br>defibrillator:location: inside telephone box on Wo[trunc]<br>disused:amenity: telephone<br>emergency: defibrillator<br>indoor: no<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	6323670327	50.7333809	4.2319966	amenity: public_bookcase<br>books: adults<br>image: https://i.imgur.com/a3qnLHF.jpg<br>nobrand: yes<br>noname: yes<br>operator: Streekproductencentrum
OSM_overpass_query	6324374372	46.1488373	14.6034172	amenity: public_bookcase<br>capacity: 4<br>lit: no<br>name: Ljudska Knjižnica
OSM_overpass_query	6326031988	51.6086946	10.0436482	amenity: public_bookcase<br>name: Öffentlicher Bücherschrank Spanbeck
OSM_overpass_query	6326118586	51.9367805	7.6162381	amenity: public_bookcase<br>reuse:books: only
OSM_overpass_query	6326144902	51.9266555	7.6208381	amenity: public_bookcase<br>reuse:books: only
OSM_overpass_query	6326976803	52.0050266	4.3647884	amenity: public_bookcase
OSM_overpass_query	6327633026	47.3749794	8.5066032	amenity: public_bookcase<br>lit: no<br>mapillary: FGS6ZA_2dsKptN4U87HrPg<br>name: Die Lesebank<br>opening_hours: May-Aug 07:00-20:00; Sep-Oct 07:00-[trunc]<br>operator: PBZ Pestalozzi-Bibliothek Zürich<br>type: reading_box<br>reuse:policy: free_to_take
OSM_overpass_query	6327633027	47.3884036	8.4726916	amenity: public_bookcase<br>location: indoor<br>opening_hours: Mo 14:00-17:30; Tu-Fr 09:00-11:00,1[trunc]<br>operator: gzloogarten<br>type: shelf
OSM_overpass_query	6327633028	47.3677222	8.5052895	access: customers<br>amenity: public_bookcase<br>lit: yes<br>location: indoor<br>mapillary: JmXTHOUGI-oJsDl_4u4L2w<br>opening_hours: Mo,Tu,Su,PH 09:00-19:00; We,Sa 09:0[trunc]<br>operator: PBZ Pestalozzi-Bibliothek Zürich<br>type: shelf<br>reuse:policy: free_to_take
OSM_overpass_query	6327633029	47.3752015	8.5064776	amenity: public_bookcase<br>lit: no<br>mapillary: yI6pNkp6yKb8W4q8C0iaIQ<br>name: Die Lesebank<br>opening_hours: May-Aug 07:00-20:00; Sep-Oct 07:00-[trunc]<br>operator: PBZ Pestalozzi-Bibliothek Zürich<br>type: reading_box<br>reuse:policy: free_to_take
OSM_overpass_query	6327633030	47.3636347	8.4976174	amenity: public_bookcase<br>brand: Little Free Library<br>lit: no<br>mapillary: kmXDfCGOwy0ArSr01NHrsg<br>operator: Antje Bachmann<br>type: reading_box
OSM_overpass_query	6327633031	47.3747426	8.5064785	amenity: public_bookcase<br>mapillary: 6LymNEw1VK3aDX7JAgex6A<br>name: Die Lesebank<br>opening_hours: May-Aug 07:00-20:00; Sep-Oct 07:00-[trunc]<br>operator: PBZ Pestalozzi-Bibliothek Zürich<br>type: shelter<br>reuse:policy: free_to_take
OSM_overpass_query	6329099148	52.7512573	7.8193508	amenity: public_bookcase
OSM_overpass_query	6329325883	52.4758682	6.1222052	amenity: public_bookcase<br>capacity: 40<br>name: De Kortenhorst<br>website: https://minibieb.nl/minibieb/de-kortenhor[trunc]<br>wheelchair: yes
OSM_overpass_query	6329531299	50.6661889	6.3516949	amenity: public_bookcase<br>location: outdoor
OSM_overpass_query	6333312360	50.7930426	3.1257577	amenity: public_bookcase<br>description: bevind zich in de bibliotheek<br>opening_hours: Mo-Fr 09:00-19:00; Sa 09:00-12:00
OSM_overpass_query	6333356542	50.9721966	3.1386292	amenity: public_bookcase<br>image: https://i.pinimg.com/564x/bc/79/06/bc790615[trunc]<br>mapillary: Zu2FEDfi1pHZBwnz-NlaSA<br>name: Mini bib<br>type: wooden_cabinet
OSM_overpass_query	6333366726	50.9550564	3.1362311	amenity: public_bookcase<br>image: https://i.pinimg.com/564x/ad/e4/59/ade459ae[trunc]<br>name: Boekenruilkast<br>type: wooden_cabinet
OSM_overpass_query	6334940621	45.822126	4.897416	amenity: public_bookcase<br>capacity: 60<br>operator: Médiathèque municipale<br>source: streetlevel imagery<br>wikimedia_commons: File:Boîte à livres au Parc Bro[trunc]
OSM_overpass_query	6335052965	48.8766223	2.4069142	amenity: public_bookcase<br>capacity: 30<br>description: Boîte à livres installé sur le quai d[trunc]<br>lit: no
OSM_overpass_query	6335176497	50.4637225	5.7317636	amenity: public_bookcase<br>name: Boîte à livres
OSM_overpass_query	6335915318	46.7201056	5.5792408	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6336133009	46.6535826	5.6823248	amenity: public_bookcase<br>type: metal_cabinet
OSM_overpass_query	6336257916	47.8452519	12.1456644	amenity: public_bookcase<br>name: Kastenauer Bücherzelle<br>operator: Pfarrei Heilige Familie<br>type: phone_box<br>source:name: inscription
OSM_overpass_query	6336519629	47.3801828	0.6952743	amenity: public_bookcase<br>operator: Touraine propre
OSM_overpass_query	6338030760	47.1276997	8.7509622	amenity: public_bookcase<br>lit: yes<br>mapillary: EMEK-H5JG9muN0g0FJutdg<br>name: Offener Bücherschrank<br>opening_hours: 07:00-22:00<br>operator: Öffentliche Bibliothek Einsiedeln<br>type: phone_box
OSM_overpass_query	6338524581	47.4223894	8.5607878	amenity: public_bookcase<br>capacity: 120<br>lit: no<br>mapillary: _fqWFJ1yVfjo6ZjkIomwSA<br>name: Offener Bücherschrank<br>opening_hours: 24/7<br>operator: stadtbibliothek opfikon<br>phone: +41 44 810 57 97<br>type: metal_cabinet
OSM_overpass_query	6341135901	44.92915	4.8898879	amenity: public_bookcase<br>name: La Ruche à Livres<br>opening_hours: 24/7<br>type: wooden_cabinet
OSM_overpass_query	6341566085	45.2677683	5.4490887	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6342056895	52.5639275	13.3707572	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	6342591329	49.4716886	1.0463244	amenity: public_bookcase
OSM_overpass_query	6342591330	49.4694078	1.0508345	amenity: public_bookcase
OSM_overpass_query	6342957238	50.5740586	8.69981	amenity: public_bookcase
OSM_overpass_query	6342957239	50.6761491	8.8655571	amenity: public_bookcase
OSM_overpass_query	6343065046	44.8536422	-0.6011941	amenity: public_bookcase<br>name: Boite à lire
OSM_overpass_query	6343065062	44.8648283	-0.5969521	amenity: public_bookcase<br>name: Boîte à lire
OSM_overpass_query	6343065076	44.866919	-0.610058	amenity: public_bookcase<br>name: Boîte à lire
OSM_overpass_query	6343416236	47.388755	8.5446795	amenity: public_bookcase<br>mapillary: C0Brh5As-4GuyerbuiQlEQ<br>name: Offener Bücherschrank<br>opening_hours: 24/7<br>operator: Riedtli-Verein<br>type: wooden_cabinet
OSM_overpass_query	6343416237	47.3929617	8.5293457	amenity: public_bookcase<br>opening_hours: Mo,We,Fr 08:30-15:00; Tu,Th 11:00-1[trunc]<br>operator: Bahnhofreisebüro Wipkingen<br>type: movable_cabinet
OSM_overpass_query	6343483069	48.2267836	16.3533706	amenity: public_bookcase
