id	title	streethousenumber	postcode	place	country	lat	lon	link	contact	opened	inserted	lastupdate	Source
186	Bücherbaum Parksee - Schorndorf	Theodor-Körner-Straße 9	73614	Schorndorf		48.805426833534	9.5342012867331	www.schorndorf.de/de/Leben-in-Schorndorf/Offenes-B%C3%BCcherregal?skipEntranceUrl	Arbeitsgemeinschaft &#34;Schorndorfer Weiber e.V.	24/7	2017-05-23	2017-06-06	lesestunden.de
187	Bücherbaum Rot am See	Raiffeisenstraße 2	74585	Rot am See	DE	49.252603	10.024627				2017-05-23	2017-05-23	lesestunden.de
189	Bücherbaum Usedom	Markt 5-12	17406	Usedom	DE	53.87279	13.92024				2017-05-23	2017-05-23	lesestunden.de
191	Bücherbox Arnstorf	Eggenfeldener Straße 46	94424	Arnstorf	DE	48.554001	12.808149			Mo-Fr tagsüber	2017-05-23	2017-05-23	lesestunden.de
193	Bücherbox Mistelbach	Franz Josef-Straße 78-94	2130	Mistelbach	AT	48.5741251	16.5695918				2017-05-23	2017-05-23	lesestunden.de
195	Bücherbox Monmouthplatz Reichenbach	Kronenstraße 2	76337	Waldbronn	DE	48.9233593193	8.47572147846				2017-05-23	2017-05-23	lesestunden.de
196	BücherboXX - Ernst-Litfaß-Schule	Cyclopstraße 1	13437	Berlin	DE	52.598118	13.330235			zu den Schulöffnungszeiten	2017-05-23	2017-05-23	lesestunden.de
198	BücherboXX am Markusplatz	Karl-Stieler-Straße 9	12167	Berlin	DE	52.449056	13.342777			24 / 7	2017-05-23	2017-05-23	lesestunden.de
199	BücherboXX Berlin-Zehlendorf / MGH	Teltower Damm 230	14167	Berlin	DE	52.413302	13.266535			24 / 7	2017-05-23	2017-05-23	lesestunden.de
200	BücherboXX Englische Telefonzelle	Fehrbelliner Platz 4	10707	Berlin	DE	52.4900256754	13.3144426346			24 / 7	2017-05-23	2017-05-23	lesestunden.de
201	BücherboXX Fabrik Osloer Str.	Osloer Straße 11-12	13359	Berlin	DE	52.55598	13.386004		Osloer Str. 12, 13359 Berlin-Gesundbrunnen	24 / 7	2017-05-23	2017-05-23	lesestunden.de
202	BücherboXX Földerichplatz, Berlin-Wilhelmstadt	Adamstraße 38	13595	Berlin	DE	52.52097	13.19392		Adamstr. / Földerichplatz	24 / 7	2017-05-23	2017-05-23	lesestunden.de
203	BücherboXX Gleis 17, Berlin-Grunewald	Am Bahnhof Grunewald 	14193		Deutschland	52.487965	13.263155	http://www.buecherboxx.com	konrad@kutt.de	24 / 7	2017-05-23	2019-11-29	lesestunden.de
204	BücherboXX Lessing-Gymnasium	Schöningstraße 20	13349	Berlin	DE	52.557493	13.343453			nicht öffentliches Schulgelände	2017-05-23	2017-05-23	lesestunden.de
205	BücherboXX im OSZ Thiem	Goldbeckweg 6	13599	Berlin	DE	52.543771	13.230178			im Foyer des Schulgebäudes	2017-05-23	2017-05-23	lesestunden.de
207	BücherButze	Bei der Bergwettern 24	21109	Hamburg		53.490273	10.016538	buecherbutze.wordpress.com/		rund um die Uhr	2017-05-23	2017-07-06	lesestunden.de
208	Bücherfee Hamburg	Höhnerkamp 12	22559	Hamburg	DE	53.5838	9.757689			immer	2017-05-23	2017-05-23	lesestunden.de
209	Bücherbüxe Warnemünde	Wachtlerstraße 3	18119	Rostock		54.177795759459	12.082525156438			24/7	2017-05-23	2017-07-03	lesestunden.de
210	Bücherdorf	Zwickauer Straße 14-23	28215	Bremen	DE	53.09333	8.81333			24 / 7	2017-05-23	2017-05-23	lesestunden.de
211	Bücherhaltestelle	An der Hauptstraße	04356	Leipzig		51.420174874152	12.45220833313			24 / 7	2017-05-23	2018-09-13	lesestunden.de
213	Bücherhäuschen Blankenfelde-Mahlow	Karl-Liebknecht-Straße 22	15827	Blankenfelde-Mahlow	DE	52.3341786913	13.4057611227	www.blankenfelde-mahlow.de/Die-Gemeinde/Aktuelles/Hol-eins-bring-eins-lies-eins-B%C3%BCcherh%C3%A4uschen-in-Blankenfelde-er%C3%B6ffnet.php?object=tx%7C2407.4.1&ModID=7&FID=2407.1938.1&sNavID=2407.16&mNavID=2407.16&NavID=2407.16&La=1		24 / 7	2017-05-23	2017-05-23	lesestunden.de
214	Bücherhäusle Mutschelbach	Waldenserstraße 9	76307	Karlsbad	DE	48.940078	8.531281				2017-05-23	2017-05-23	lesestunden.de
215	Bücherhäuschen Kasendorf	Bamberger Straße 1	95359	Kasendorf	DE	50.035588	11.349676				2017-05-23	2017-05-23	lesestunden.de
216	Bücherhäusle Weiler ob Helfenstein	Am Hanfgarten 3	73312	Geislingen an der Steige	DE	48.615317	9.855183			24/7	2017-05-23	2017-05-23	lesestunden.de
217	Bücherkiste des Stadtseniorenrates Nagold	Freudenstädter Straße 25	72202	Nagold	DE	48.549349061	8.72262954712			während der Öffnungszeiten des Edeka-Supermarkts	2017-05-23	2017-05-23	lesestunden.de
218	Bücherinsel Oberndorf	Uferstraße 26	5110	Oberndorf bei Salzburg	AT	47.939638	12.939776				2017-05-23	2017-05-23	lesestunden.de
219	Bücherhäusle am Marktplatz	 	74321		Deutschland	48.9595528	9.1255215				2017-05-23	2019-12-08	lesestunden.de
221	Bücherkiste Ulm-Kelternweg	Kelternweg 	89075	Ulm	Deutschland	48.41318	9.95378				2017-05-23	2020-01-12	lesestunden.de
222	Bücherkiste Oberelchingen	Klosterhof 10	89275	Elchingen	DE	48.45155	10.08692				2017-05-23	2017-05-23	lesestunden.de
223	Bücherkiste Wiblingen	Pranger 1	89079	Ulm	DE	48.36045	9.98857				2017-05-23	2017-05-23	lesestunden.de
224	Bücherkühlschrank Coole Bücher	Tennenbacher Straße 36	79106	Freiburg im Breisgau	DE	48.00583333	7.84718333			24 / 7	2017-05-23	2017-05-23	lesestunden.de
225	Bücherhäusle Waldenbuch	Tübinger Straße 3	71111	Waldenbuch		48.636819	9.128431			24/7	2017-05-23	2017-05-27	lesestunden.de
226	Bücherkühlschrank RT-Betzingen	Leyrenbachstraße 36	72770	Reutlingen	Deutschland	48.501457	9.180493			24/7	2017-05-23	2019-09-28	lesestunden.de
228	Bücherregal Kelter Schüpfen	Schulstrasse 1	3054	Schüpfen	Switzerland	47.038013	7.376751			Während den Öffnungszeiten der alten Kelter	2017-05-23	2019-09-05	lesestunden.de
229	Bücherschrank Sindelfingen	 18	71063		Deutschland	48.708102665133	9.0031249076128			24/7	2017-05-23	2019-09-18	lesestunden.de
230	Bücherregal	Friedrich-Wilhelm-Straße 6	63607	Wächtersbach	DE	50.257779	9.289969			24/7	2017-05-23	2017-05-23	lesestunden.de
231	Bücherkiste	Prisdorfer Weg 28	25494	Borstel-Hohenraden	DE	53.6846992765	9.80306625366				2017-05-23	2017-05-23	lesestunden.de
234	Bücherregal am Naturstrand Unteruhldingen	Strandpromenade 5	88690	Uhldingen-Mühlhofen	DE	47.724411607587	9.2279770030683				2017-05-23	2017-05-23	lesestunden.de
238	Bücherregal Café Göttlich	Tegeler Straße 22	13353	Berlin	DE	52.541856	13.357476			Mo–Fr 8:30–19:00, Sa & So 9:30–19:00	2017-05-23	2017-05-23	lesestunden.de
239	Bücherregal Café im Gutspark Kladow	Neukladower Allee 12A	14089	Berlin	DE	52.457346	13.159443			Mi-Mo 10-20 Uhr	2017-05-23	2017-05-23	lesestunden.de
240	Bücherregal Café SAZ	Kreuzbergstraße 10	10965	Berlin	DE	52.490112	13.383847				2017-05-23	2017-05-23	lesestunden.de
241	Bücherregal Daniels Grüne Oase	Guineastraße 5-6	13351	Berlin	DE	52.548547	13.345229			24h	2017-05-23	2017-05-23	lesestunden.de
242	Stadtbücherei Dorfmark (Altes Rathaus)	Marktstraße 1	29683	Bad Fallingbostel		52.9039532109	9.77046346645			Mo: 15-17, Mi: 15-17	2017-05-23	2017-08-20	lesestunden.de
243	Bücherregal Drensteinfurt	Markt 10	48317	Drensteinfurt	DE	51.797028	7.74196				2017-05-23	2017-05-23	lesestunden.de
244	Bücherregal Eiscafé Kibo	Transvaalstraße 14	13351	Berlin	DE	52.551926	13.341286		Transvaalstr. 13, 13351 Berlin-Wedding	täglich 10:00-21:30 Uhr	2017-05-23	2017-05-23	lesestunden.de
245	Bücherregal Flughafen Helgoland	Düne 13	27498	Helgoland	DE	54.187069	7.914823			Während der Öffnungszeiten des Flughafens	2017-05-23	2017-05-23	lesestunden.de
246	Bücherregal Geowissenschaftliche Bibliothek	Malteserstraße 	12249		Deutschland	52.426157	13.357556			Mo-Do 9-18 Fr 9-15	2017-05-23	2020-02-09	lesestunden.de
247	Bücherregal HTW Campus Treskowallee	Treskowallee 8	10318		Deutschland	52.49239	13.526337			nur zu Öffnungszeiten der Hochschule	2017-05-23	2020-03-01	lesestunden.de
248	Bücher-Pavillon Villingen	Obere Straße 20	78050	Villingen-Schwenningen	DE	48.0609263563	8.45952093601	-	Lions Club	24/7	2017-05-23	2017-05-23	lesestunden.de
249	Bücherregal Mönsheim	Burgstraße 2	71297	Mönsheim	Deutschland	48.862731467	8.86331677437			Im Foyer der alten Kelter,  Öffnungszeiten des Foyers	2017-05-23	2020-02-07	lesestunden.de
250	Bücherregal im FLOP Café	Lüderitzstraße 74	13351	Berlin	DE	52.555161	13.341211	www.flopcafe-berlin.de/		Mittwoch bis Montag ab 11:00 Uhr	2017-05-23	2017-05-23	lesestunden.de
251	Bücherregal im Gemeinschaftsgarten Himmelbeet	Ruheplatzstraße 12	13347		Deutschland	52.547862	13.361966	himmelbeet.de/	erdmanninken@himmelbeet.de	April bis Oktober Di-So 10-20 Uhr	2017-05-23	2020-01-21	lesestunden.de
252	Bücherregal im Gleis 1	Am Bahnhof 1	28857	Syke	DE	52.916291	8.810112	www.awo-trialog.de/428.html		Montag - Freitag 6 bis 17 Uhr Sonntag 11 bis 15 Uhr sowie nach Bedarf	2017-05-23	2017-05-23	lesestunden.de
253	Bücherregal im Krankenhaus Leonberg	Rutesheimer Straße 50/6	71229		Deutschland	48.801486	9.002747			24 h / 7 Tage	2017-05-23	2020-02-07	lesestunden.de
255	Bücherregal im Lesesaal Norddeich	Badestraße 17	26506	Norden	DE	53.616492	7.152722	www.norddeich.de/blog/lesesaal-norddeich-oeffnet-seine-pforten.html		täglich 11:00-17:00	2017-05-23	2017-05-23	lesestunden.de
256	Bücherregal in der Bushaltestelle	Thingoltstraße 12B	78465	Konstanz	DE	47.738779	9.155827			24/7	2017-05-23	2017-05-23	lesestunden.de
257	Bücherregal im Restaurant Marples	Heugasse 10	73728	Esslingen am Neckar	DE	48.742245	9.309713	marples.de		Dienstag - Samstag: 18:00 - 21:00 Uhr Freitag & Samstag: 12:00 - 14:30 Uhr	2017-05-23	2017-05-23	lesestunden.de
258	Bücherregal Jugendbildungszentrum Blossin e.V.	Waldweg 	15754	Heidesee	Deutschland	52.260304	13.803388	http://www.blossin.de/service/belegungsuebersicht/blossin/blossin-macht-schlau....html			2017-05-23	2019-11-17	lesestunden.de
259	Bücherregal Prinzessinnengärten (Berliner Büchertisch)	Oranienstraße 55	10969	Berlin	DE	52.503093	13.411265	prinzessinnengarten.net		alltäglich ab 10:00 Uhr	2017-05-23	2017-05-23	lesestunden.de
260	Bücherregal Klappenfeld	Im Klappenfelde 5	38165	Lehre		52.327494	10.676356			durchgehend	2017-05-23	2017-05-26	lesestunden.de
261	Bücherregal Restaurant ErdTon	Friedrichsberger Straße 1	10243	Berlin	DE	52.521718	13.435201	www.restaurant-erdton.de		Mo-Fr 11:00-24:00 Uhr | Sa 10:00-24:00 Uhr | So 09:00-24:00 Uhr	2017-05-23	2017-05-23	lesestunden.de
262	Bücherregal Rindermarkthalle St.Pauli		20359	Hamburg		53.556236020729	9.9668660012807	http://www.rindermarkthalle-stpauli.de		Mo.-Sa. 10:00-20:00 Uhr	2017-05-23	2017-09-30	lesestunden.de
263	Bücherregal Seniorenbüro	Eisenbahnstraße 66	04315	Leipzig	DE	51.345518	12.403881	www.muehlstrasse.de/seniorenbuero.html			2017-05-23	2017-05-23	lesestunden.de
264	Bücherregal vhs Koblenz	Hoevelstraße 11	56073	Koblenz	Deutschland	50.357474	7.581697			Öffnungszeiten vhs  ab 8.30 Uhr bis Kursende	2017-05-23	2019-09-07	lesestunden.de
266	Bücherschrank Pasing	 488	81241	München	Deutschland	48.1467967	11.4610303	http://www.kulturforum-mwest.de	kulturforum.muenchen-west@web.de	Tag und Nacht	2017-05-23	2019-08-17	lesestunden.de
267	Bücherschrank	Albert-Roßhaupter-Straße 88-90	81369	München		48.116822330748	11.526491511115	http://buecherschrank-partnachplatz.stille-post.info/	buecherschrank-partnachplatz@stille-post.info	24 h / 7 Tage	2017-05-23	2017-12-31	lesestunden.de
268	Bücherregal St. Bonifatius	 1	71032		Deutschland	48.686964696587	9.013268686831		Kopernikusstrasse 1	Im Eingangsbereich der Kirche St. Bonifatius. Es gelten die Öffnungszeiten der Kirche.	2017-05-23	2019-08-20	lesestunden.de
269	Bücherschrank	Heidestraße 17-21	32120	Hiddenhausen		52.1603755781	8.61375331879		Heidestr. 21	24/7	2017-05-23	2017-10-02	lesestunden.de
270	Bücherschrank M-Moosach	 46	80992	München	Deutschland	48.180882	11.5107535	http://www.dielinie1.de		24 Stunden	2017-05-23	2019-08-22	lesestunden.de
274	Bücherschrank / Marburg	Afföllerstraße 65	35039	Marburg	DE	50.8302878	8.7688221	www.arbeitsagentur.de/web/content/DE/dienststellen/rdh/marburg/Agentur/index.htm		sind der Homepage der Arbeitsagentur zu entnehmen	2017-05-23	2017-05-23	lesestunden.de
275	Bücherschrank Alte Schule Wülferode	Kirchbichler Straße 6	30539	Hannover	DE	52.32657	9.850842	www.buergergemeinschaft-wuelferode.de/index.php/kurse-gruppen/147-offener-buecherschrank		Bei Veranstaltungen in der Alten Schule	2017-05-23	2017-05-23	lesestunden.de
276	Bücherschrank Altwarmbüchen	Bothfelder Straße 29	30916	Isernhagen	DE	52.430953	9.851861				2017-05-23	2017-05-23	lesestunden.de
277	Bücherschrank am alten Rathaus	Rosengasse 1A	69198	Schriesheim	DE	49.475252786	8.665112257			24 / 7	2017-05-23	2017-05-23	lesestunden.de
278	Bücherschrank auf dem Haag'schgen Gelände	Wilhelminenstraße 16	68642	Bürstadt	DE	49.6410809069	8.45694601536			24 Std	2017-05-23	2017-05-23	lesestunden.de
279	Bücherschrank an der Alten Post	Amtshauptmann-Jordan-Platz 1		Rethem (Aller)	Deutschland	52.785393	9.378383			24|365	2017-05-23	2020-01-11	lesestunden.de
280	Bücherschrank KO-Ehrenbreitstein	 	56077	Koblenz	Deutschland	50.358863	7.610419			24/7	2017-05-23	2019-09-07	lesestunden.de
282	Bücherschrank Bad Rehburg	Friedrich-Stolberg-Allee 5	31547	Rehburg-Loccum	DE	52.4375352	9.215611				2017-05-23	2017-05-23	lesestunden.de
284	Bücherschrank in Moers	Südring 8	47441	Moers		51.449685867805	6.6292884098912	https://www.moers.de/de/aktuelles/stadt-stellt-platz-fuer-oeffentliches-buecherregal-zur-verfuegung/		24 h / 7 Tage	2017-05-23	2017-06-04	lesestunden.de
285	Bücherschrank Bürgerhaus S-Hedelfingen	Hedelfinger Straße 	70329	Stuttgart	Deutschland	48.759897	9.254584			Nur während der Öffnungszeiten	2017-05-23	2019-08-22	lesestunden.de
286	Bücherschrank Campingplatz Burhave	Am Deich 25D	26969	Butjadingen	DE	53.585	8.368894			24/7	2017-05-23	2017-05-23	lesestunden.de
287	Bücherschrank der Rheinhessischen	Elsheimer Straße 4	55270	Schwabenheim an der Selz	DE	49.9317726769	8.09689700603				2017-05-23	2017-05-23	lesestunden.de
289	Bücherschrank des Edeka Centers Hameln Nordstadt	Lemkestraße 10	31787	Hameln	DE	52.122762	9.345261	de-de.facebook.com/ecenterhameln/	Siehe Webseite	Mo-Sa: 08:00-21:00 Uhr	2017-05-23	2017-05-23	lesestunden.de
291	Bücherschrank Düren (RWE)	Kaiserplatz 1	52349	Düren	DE	50.8026157609	6.4834356308	bit.ly/innogycases		zu den Öffnungszeiten des Bürgerbüros	2017-05-23	2017-05-23	lesestunden.de
292	Bücherschrank Einbeck		35114	Haina (Kloster)	DE	51	9			24 / 7	2017-05-23	2017-05-23	lesestunden.de
293	Bücherschrank Einbeck	Marktplatz 4	37574	Einbeck	DE	51.818209	9.866495			24 / 7	2017-05-23	2017-05-23	lesestunden.de
294	Bücherschrank Etzhorn	Etzhorner Weg 257		Oldenburg	Deutschland	53.185278	8.2425			10.00 - 16.00 Uhr sonst verschlossen	2017-05-23	2019-06-09	lesestunden.de
295	Bücherschrank Fallersleben	Westerstraße 32	38442	Wolfsburg		52.4183042	10.714475288126			durchgehend	2017-05-23	2017-05-29	lesestunden.de
297	Bücherschrank FL-Neustadt	Neustadt 71	24939		Deutschland	54.799952	9.422917			24/7	2017-05-23	2019-09-08	lesestunden.de
298	Bücherschrank Frei-Weinheim	Rheinstraße 233	55218	Ingelheim am Rhein	DE	49.990776	8.023705			24 / 7	2017-05-23	2017-05-23	lesestunden.de
299	Bücherschrank S-Giebel	 4	70499	Stuttgart	Deutschland	48.803563	9.091495			24 h / 7 Tage	2017-05-23	2019-09-05	lesestunden.de
300	Bücherschrank Glemsbalkon Ditzingen	Hinter dem Schloß 3	71254	Ditzingen	DE	48.828613	9.067209			24 h / 7 Tage	2017-05-23	2017-05-23	lesestunden.de
301	Bücherschrank Goslar	Rosentorstraße 27A	38640	Goslar	DE	51.909097	10.426288			24/7	2017-05-23	2017-05-23	lesestunden.de
302	Bücherschrank Grafenhausen-Rothaus	 1a	79865	Grafenhausen	Deutschland	47.79351	8.246645	www.hochschwarzwald.de/Media/Attraktionen/Buecherschrank	Pfarramt St. Bernhard Grafenhausen, Am Hüsli 1a	24/7	2017-05-23	2019-12-14	lesestunden.de
303	Bücherschrank Hauptcampus	Pockelsstraße 13	38106	Braunschweig		52.273705	10.528824			Siehe Öffnungszeiten der Unibibliothek	2017-05-23	2017-05-26	lesestunden.de
304	Bücherschrank Fürth	Gustavstraße 54	90762	Fürth	Deutschland	49.47976	10.987696			24/7	2017-05-23	2019-08-18	lesestunden.de
305	Bücherschrank Heinde	Hauptstraße 13	31162	Bad Salzdetfurth	DE	52.1034409	10.0325095			24/7	2017-05-23	2017-05-23	lesestunden.de
306	Bücherschrank Heidesheim	Bahnhofstraße 10	55262	Heidesheim am Rhein	DE	49.995229	8.112921			24 / 7	2017-05-23	2017-05-23	lesestunden.de
308	Bücherschrank Hemmingen	Rathausplatz 2	30966	Hemmingen	DE	52.325957	9.725754				2017-05-23	2017-05-23	lesestunden.de
309	Bücherschrank Herrlesberg	Stäudach 90	72074	Tübingen	DE	48.532702	9.090849		Herrlesbergladen	24/7	2017-05-23	2017-05-23	lesestunden.de
311	Bücherschrank Hildrizhausen	Hofäckerstraße 11	71157	Hildrizhausen	DE	48.624311	8.968561			24/7	2017-05-23	2017-05-23	lesestunden.de
312	Bücherschrank Husum	Rehburger Straße 16	31632	Husum	DE	52.564316	9.250542				2017-05-23	2017-05-23	lesestunden.de
313	Bücherschrank Hoya	Lange Straße 10	27318	Hoya		52.805933	9.142814			24 /7	2017-05-23	2017-06-09	lesestunden.de
314	Bücherschrank HTW Mensa Wilhelminenhof		12459	Berlin	DE	52.455375	13.524621	www.bookcrossing.com/hunt/28/284/140671/754057		Mo.-Fr. von 08:00-22:00 Uhr	2017-05-23	2017-05-23	lesestunden.de
315	Bücherschrank Iggingen		8342		AT	46.8771655	15.8273676				2017-05-23	2017-05-23	lesestunden.de
316	Bücherschrank Ihmeufer	Ihmepassage 1	30449	Hannover	DE	52.369815	9.719574			24 / 7	2017-05-23	2017-05-23	lesestunden.de
319	Bücherregal Hiltensweiler	Dorfstraße 19	88069		Deutschland	47.6231967	9.6602235	http://www.dorfladen-hiltensweiler.de/		Im Dorfladen Hiltensweiler Öffnungszeiten: Mo-Fr: 6:30-12:30 Uhr, 14:30-18:00 Uhr  Sa: 7:00-12:00 Uhr  So: 8:00-10:00 Uhr	2017-05-23	2019-08-18	lesestunden.de
320	Bücherregal Blankenburg (Großes Schloss)	Großes Schloß 1	38889	Blankenburg	Deutschland	51.78650845	10.954705001816	http://www.rettung-schloss-blankenburg.de/		Di-So: 10.00 bis 16.00 Uhr (März bis Dezember)	2017-05-23	2020-01-21	lesestunden.de
322	Bücherschrank im Foyer Hotel Haberstock	Schillerstraße 10	80336	München	DE	48.138298884	11.5608465672			24 h / 7 Tage	2017-05-23	2017-05-23	lesestunden.de
323	Bücherschrank im Park am Mäuseturm Bingen am Rhein	Bahnhof 	55411		Deutschland	49.9699	7.885303	https://www.bingen.de/tourismus/kulturelle-einrichtungen-und-museen/stadtbibliothek/buecherschrank	Freundeskreis Park am Mäuseturm e.V. Telefon: 06721 14793	https://www.bingen.de/tourismus/kulturufer/tor-zum-uneso-welterbe/park-am-maeuseturm/parkordnung	2017-05-23	2019-11-12	lesestunden.de
324	Bücherschrank Rathaus Baden-Baden	Eberbachstraße 1	76532	Haueneberstein	Deutschland	48.80573625	8.2226564132184				2017-05-23	2019-08-18	lesestunden.de
325	Bücherschrank im Vorfeld	Steubenstraße 36	89231	Neu-Ulm	DE	48.3903405261	10.0078529119				2017-05-23	2017-05-23	lesestunden.de
326	Bücherschrank im Edeka	Wedenkamp 9	25335	Elmshorn	DE	53.751601	9.647579				2017-05-23	2017-05-23	lesestunden.de
327	Bücherschrank im restaurierten Fachwerkhaus	Dorfstraße 59	04924	Uebigau-Wahrenbrück	DE	51.573933	13.412128				2017-05-23	2017-05-23	lesestunden.de
330	Bücherschrank Stadtwerke Mainz	Karlsstraße 1	55120	Mainz	Deutschland	50.022562	8.219935			24/7 Im ehemaligen Stromkasten	2017-05-23	2019-11-12	lesestunden.de
331	Bücherzelle Bad Liebenwerda	Puschkinstraße 13	04924		Deutschland	51.525459611595	13.40057279895				2017-05-23	2019-09-05	lesestunden.de
332	Bücherschrank Ingeln-Oesselse	Gleidinger Straße 24	30880	Laatzen	DE	52.279938	9.887218				2017-05-23	2017-05-23	lesestunden.de
333	Bücherschrank Klein-Karben	Rathausstraße 37	61184	Karben	DE	50.22653	8.77382			24 / 7	2017-05-23	2017-05-23	lesestunden.de
335	Bücherschrank Kulmbach Holzmarkt	Holzmarkt 13	95326	Kulmbach	DE	50.107819	11.455076				2017-05-23	2017-05-23	lesestunden.de
336	Bücherschrank Korber Höhe	Salierstraße 5	71334		Deutschland	48.837987	9.331942			24 / 7 (im Freien)	2017-05-23	2019-11-08	lesestunden.de
337	Bücherschrank Leuphana Universität	Carl-von-Ossietzky-Straße 21	21335	Lüneburg	DE	53.228119	10.401199				2017-05-23	2017-05-23	lesestunden.de
338	Bücherregal in Ortsverwaltung Schmiden	Brunnenstraße 1	70736		Deutschland	48.834258	9.264114		BAFF, siehe Fellbach	Während der Öffnungszeiten der Verwaltung, i.d.R. vormittags	2017-05-23	2019-12-26	lesestunden.de
339	Bücherschrank Linsburg	Alter Schloßweg 1	31636	Linsburg	DE	52.593918	9.30631				2017-05-23	2017-05-23	lesestunden.de
340	Bücherschrank Loccum	Marktstraße 14	31547	Rehburg-Loccum	DE	52.453126	9.147309				2017-05-23	2017-05-23	lesestunden.de
341	Bücherschrank Marklohe	Hoyaer Straße 54A	31608	Marklohe	DE	52.669302	9.157158				2017-05-23	2017-05-23	lesestunden.de
342	Bücherschrank Margarethenhof	Walder Straße 263-277	40724	Hilden	DE	51.16794	6.970366			24 / 7	2017-05-23	2017-05-23	lesestunden.de
343	Bücherschrank Meschede Ruhrpromenade	 	59872		Deutschland	51.3481550882	8.28282773495	http://www.mescheder-buergertreff.de/raum-der-moeglichkeiten/oeffentlicher-buecherschrank/	A. Sauerwald Tel. 0291 2435	bis zum Frühjahr 2020  wegen einer Brandstiftung geschlossen	2017-05-23	2019-08-16	lesestunden.de
344	Bücherschrank Mengen	Hauptstraße 57/1	88512	Mengen	DE	48.0500905751	9.33129251003		Stadtbücherei Mengen		2017-05-23	2017-05-23	lesestunden.de
345	Bücherschrank Marktkauf-Nahne	Iburger Straße 229	49082	Osnabrück	DE	52.246354	8.062779				2017-05-23	2017-05-23	lesestunden.de
346	Bücherschrank Mühlenviertel Tübingen	Magazinplatz 2	72072	Tübingen	DE	48.502062	9.053121			24/7	2017-05-23	2017-05-23	lesestunden.de
347	Bücherschrank Nöttingen	Striesterweg 2	75196	Remchingen	DE	48.927871	8.567963				2017-05-23	2017-05-23	lesestunden.de
348	Bücherschrank Ingelheim (Neue Mitte)	 	55218		Deutschland	49.975406	8.053942			24 / 7	2017-05-23	2019-09-07	lesestunden.de
349	Bücherschrank Orschel-Hagen	Dresdner Platz 1	72760	Reutlingen	DE	48.5206017734	9.20840442181			24/7	2017-05-23	2017-05-23	lesestunden.de
350	Bücherschrank Pattensen-Reden		30982	Pattensen	DE	52.2829112	9.781186				2017-05-23	2017-05-23	lesestunden.de
