Adresse	Code_Postal	Ville	Pays	Remarque	Source	lat	lon
Promenade des Rochers	64500	Saint-Jean de Luz	France	Sur la promenade le long de la jetée, tout au bout, au pied de la colline de Sainte-Barbe, une autre grande boîte à livres municipale souvent pleine de livres à échanger !	boite-a-lire.com	43.39846	-1.661636
Place du Collège	64500	Saint-Jean de Luz	France	Sur la place du collège, à proximité d'un des bancs, devant le magasin Larralde, une des boîtes à lire municipales vous attend - et elle est souvent remplie !	boite-a-lire.com	43.3890349	-1.6605964
Promenade du Front de Mer	17200	Royan	France	La boîte se trouve près du parking du port et de la base nautique	boite-a-lire.com	45.6216196	-1.0302545
Rue du Logis	17640	Vaux-sur-Mer	France	Face à l'hôtel de ville.	boite-a-lire.com	45.6458142	-1.0632874
Place de la Résistance	17110	Saint-Georges-de-Didonne	France	La boîte se trouve sur la place de la Résistance, à l'angle de la rue du Canton.	boite-a-lire.com	45.6037473	-0.9851108
Saint Georges Voiles	17110	Saint-Georges-de-Didonne	France	La boîte à livres se trouve, promenade Charles Marter, près de la base nautique.	boite-a-lire.com	45.601172	-0.999911
1 Avenue Charles de Gaulle	17420	Saint-Palais-sur-Mer	France	La boîte à lire se trouve à l'entrée du parc, près de l'aire de jeux pour enfants.	boite-a-lire.com	45.6461966	-1.0886109
 	74150	RUMILLY	France	Mise à disposition d'une boîte à lire près de l'ancienne tannerie. Il y a même un banc en face pour se poser un moment.	boite-a-lire.com	45.867137	5.942357
Plan d'eau	74150	RUMILLY	France	Très grande boîte à lire sur 3 niveaux	boite-a-lire.com	45.8573206	5.9386903
22 bd Mathieu Bertier	84170	MONTEUX	France	La boîte se trouve dans le hall de la MJC	boite-a-lire.com	44.0341	4.991029
rue de Bavilliers	90800	Bavilliers	France	Abris bus en béton transformé en boite à lire	boite-a-lire.com	47.619351900501	6.84784591197968
Parc de Bécon	92400	Courbevoie	France	A l'entrée du parc	boite-a-lire.com	48.9003512600143	2.26978182792664
devant la poste	35800	saint lunaire	France	Jolie boite à lire, bien fournie.	boite-a-lire.com	48.6362031	-2.110693
Place de L église	35190	Saint Domineur	France	Un parking est tout près.	boite-a-lire.com	48.3730356	-1.8757984
Avenue Jean de Vivonne	17600	Pisany	France	La boîte à livres est installée dans une ancienne cabine téléphonique face à la Poste.	boite-a-lire.com	45.7023089	-0.785973
Avenue des Semis	17200	Royan	France	Une boîte à livres attenante à la supérette Vival, dans le quartier du Parc	boite-a-lire.com	45.618305	-1.01066
Place Eugène Papin	17320	Saint-Just-Luzac	France	La boîte à livres se trouve devant la boulangerie.	boite-a-lire.com	45.8011717	-1.0358147
Jardin Public de Marennes	17320	Marennes	France	La boîte à livres se trouve dans le jardin public, près de l aire de jeux des enfants.	boite-a-lire.com	45.8204368263119	-1.11060082912445
Place des Filles de la Sagesse	17370	Saint-Trojan-les-Bains	France	La boîte se trouve près du marché couvert.	boite-a-lire.com	45.8422719	-1.2070736
59 route des Allées	17310	Saint-Pierre-d Oléron	France	La boîte à livres se trouve dans le hall de la Communauté de communes de l île d'Oléron, et est accessible uniquement aux heures d'ouverture.	boite-a-lire.com	45.9362436953986	-1.30361795425415
Avenue Jean de Vivonne	17600	Pisany	France	La boîte à livres est installée dans une ancienne cabine téléphonique face à la Poste.	boite-a-lire.com	45.7004510865268	-0.780474543571472
2bis rue rey loras	69250	neuville sur saone	France	entree du joli parc de loisirs 50metres à droite très facile à trouver	boite-a-lire.com	45.8791822	4.8380001
Le Bois d Amour Bd de l'Océan	56750	DAMGAN	France	Il s'agit d'une cabine à livres. Bleue et blanche	boite-a-lire.com	47.4761666	-3.1042668
Terrain de loisirs	07100	boulieu les annonay	France	Bien fournie	boite-a-lire.com	45.2699259042061	4.66928601264954
Place de la Fontaine	23800	La Celle-Dunoise	France	Boîte installée par la Municipalité depuis le 29 janvier 2018	boite-a-lire.com	46.30748	1.7704488
Ecole	69270	rochetaillee sur saone	France	Devant l'entrée de l'école sur la droite. Du choix de temps en  temps.	boite-a-lire.com	45.8405800281279	4.83514308929443
Place de la Gare	01500	AMBERIEU-EN-BUGEY	France	La boîte à livre se situe juste avant l entrée de la gare.	boite-a-lire.com	45.954267	5.3421035
2 Route de Grenoble	38690	CHABONS	France	Belle boite à livres bien fournie et protégée, devant le Vival 	boite-a-lire.com	45.4455275	5.4042861
route de grenoble	38690	CHABONS	France	Belle boite à livres bien fournie et protégée, devant le Vival de Chabons	boite-a-lire.com	45.4432790550331	5.42283654212952
chemin du port	73170	Yenne	France	dans le parc prés de la bibliothèque. Réalisée par l équipe de la bibliothèque de Yenne dans le cadre d'un projet mené par le syndicat mixte de l'Avant Pays Savoyard	boite-a-lire.com	45.704916	5.757638
route de Lucey	73170	Yenne	France	prés de la salle des fêtes, en face de la maison de la Dent du Chat. Réalisée par l équipe de la bibliothèque de Yenne dans le cadre d'un projet mené par le syndicat mixte de l'Avant Pays Savoyard	boite-a-lire.com	45.7053847	5.7597985
540 avenue de la gare	73520	St Beron	France	devant la Mairie et la bibliothèque. Réalisée par l équipe de la bibliothèque dans le cadre d'un projet mené par le syndicat mixte de l'Avant Pays Savoyard	boite-a-lire.com	45.5034685	5.731746
rue du chef lieu	73330	Domessin	France	Prés de la mairie, devant l ecole. Réalisée par l'équipe de la bibliothèque de Domessin dans le cadre d'un projet mené par le syndicat mixte de l'Avant Pays Savoyard	boite-a-lire.com	45.5385494787181	5.70887804031372
chef lieu	73170	Meyrieux Trouet	France	Devant la Mairie et la Bibliothèque. Réalisée par l équipe de la bibliothèque dans le cadre d'un projet mené par le syndicat mixte de l'Avant Pays Savoyard	boite-a-lire.com	45.643406	5.7806191
Maison de la Culture et des Loisirs	86270	LA ROCHE-POSAY	France	Construite par le chantier d'insertion intercommunal et peinte par le secteur jeunes de la MCL, elle située dans le jardin de la MCL et fonctionne très bien	boite-a-lire.com	46.7881387	0.8086805
Place de la gare	78400	Chatou	France	Grande Boîte à livre en bois	boite-a-lire.com	48.8854968	2.1552543
Rue François leaubeuf	78400	Chatou	France	Boîte à lire en façade de maison	boite-a-lire.com	48.8923708	2.1553414
Rue auguste renoir	78400	Chatou	France	Boîte à lire dans le parc	boite-a-lire.com	48.9014938040668	2.16266512870789
Rue des marolles	78400	Chatou	France	Boîte à lire enfant à la sortie de l école	boite-a-lire.com	48.8998187691413	2.1599668264389
VIVAL Cormaranche en Bugey	01110	CORMARANCHE	France	devant le magasin, ouvert sur la rue	boite-a-lire.com	45.9508677	5.6115398
superette Champdor	01110	CHAMPDOR	France	Dans la supérette, un accueil formidable, une vendeuse super. LE RELAI DU CHATEAU	boite-a-lire.com	46.0178317	5.5955523
98 Rue Fontenay	94300	Vincennes	France	A l'accueil de la médiatheque	boite-a-lire.com	48.8485654	2.4391001
Bd André Aubert	22100	Dinan	France	Devant l entrée de la maison des associations	boite-a-lire.com	48.4625383	-2.0445306
Place Saint Pierre	64400	Oloron Sainte Marie	France	En haut de la place	boite-a-lire.com	43.188465	-0.604933
D238	64400	Oloron soeix	France	Derrière l arrêt de bus	boite-a-lire.com	43.1680907	-0.5930328
rue de la testoniere	13010	marseille	France		boite-a-lire.com	43.2869988	5.404385
parc des Varennes	37230	Luynes	France		boite-a-lire.com	47.384882	0.554293
112 Rue henri Barbusse	80130	Friville-Escarbotin	France	L association Cap horizon est fier d'avoir créé sa boite à lire afin de pérenniser le contact et l'échange intergénérationnel.	boite-a-lire.com	50.0852406	1.5438734
13 rue de Pouldreuzic	29700	Pluguffan	France	Devant l accès au cabinet dentaire	boite-a-lire.com	47.979705	-4.1823056
Gare SNCF	62000	ARRAS	France	La boîte se trouve dans le hall de la gare	boite-a-lire.com	50.2869342	2.78139
6 rue des Aravis	74000	ANNECY	France	Très belle boîte à lire dans une cabine téléphonique, située à côté de l école primaire de la plaine.	boite-a-lire.com	45.9135566	6.1325021
La Cali	54140	JARVILLE	France	Sur la place prêt du feu rouge en face de la ludothèque	boite-a-lire.com	48.6728006	6.2085018
route de pontivy	22320	Corlay	France	La boite à lire se situe dans la maison du developpement de Corlay. Juste devant l entrée de la bibliothèque	boite-a-lire.com	48.3119336	-3.0495228
Place du 8 mais 1945	37220	Parçay sur Vienne	France	En face de la mairie, dans l abri de bus	boite-a-lire.com	47.1045855	0.477577
Rue grande rue	77141	Vaudoy-en-brie	France	En face de la mairie	boite-a-lire.com	48.6882827	3.0757225
40 Rue de la Mairie	01260	RUFFIEU	France	Une table de fortune sous le porche d une maison, en face presque de la mairie, à côté de la fontaine	boite-a-lire.com	45.9948588	5.6628383
125 Rue Principale	01110	BRENOD	France	La table des livres voyageurs. Superbe endroit accessible et gratuit dans la mairie	boite-a-lire.com	46.0593554	5.6055598
rue centrale	01230	EVOSGES	France	cabine téléphonique rouge au bord de la rue principale direction Aranc	boite-a-lire.com	45.917072	5.5097535
Longecombe	01110	LONGECOMBE	France	ancienne cabine téléphonique sous le lavoir. espace magnifique et très agréable.	boite-a-lire.com	45.949685	5.550732
Rue de la croix Périe	18200	La perche	France	Petite boite rouge sous un abris de bus	boite-a-lire.com	46.6428609	2.5709107
2 avenue Antoine Mazier	22000	SAINT-BRIEUC	France	La boîte à lire est située dans le hall d accueil du bâtiment B	boite-a-lire.com	48.5126425	-2.7413206
55 rue Joannès Vallet	69200	Vénissieux	France		boite-a-lire.com	45.7116073	4.8855022
Arènes Marcel Dangou 	40230	Saint Vincent de Tyrosse	France	A l angle de l'avenue nationale et de l'avenue du parc, juste à côté des Arènes se trouve une ancienne cabine téléphonique reconvertie en boite à lire	boite-a-lire.com	43.6588656	-1.3091459
Parking métro 4 cantons	59650	Villeneuve d Ascq	France	Pratique de pouvoir prendre un livre avant de prendre le métro !	boite-a-lire.com	50.6053943	3.1389991
2 place du marché	97300	cayenne	France	La boîte à lire se situe à l Alliance française de Cayenne. Ouverte à tous aux heures d'ouverture de l'Alliance.	boite-a-lire.com	4.9363102	-52.3341934
Rue de la Paix	44600	Saint-Nazaire	France	A côté du Pop Art Café	boite-a-lire.com	47.2767323420735	-2.21093416213989
Place Victor Hugo	83310	Cogolin	France		boite-a-lire.com	43.2504899	6.5344369
Place DR Gigante	43250	Sainte-Florine	France	Dans l ancienne cabine téléphonique	boite-a-lire.com	45.4051920490576	3.31811249256134
1 Rue de la Gare	50200	Coutances	France	En face de l école primaire par rapport à la route.	boite-a-lire.com	49.0391031	-1.4447641
place Clémenceau	83690	SALERNES	France	une belle façon de recycler les cabines téléphoniques	boite-a-lire.com	43.5629925	6.232792
Place Max Lejeune	80100	Abbeville	France	Sous le porche de la mairie d Abbeville. 	boite-a-lire.com	50.105954441322	1.83391213417053
93 Rue du Bois des Sapins	62180	Rang du Fliers	France	Sur le parking de la salle E. Piaf. Cabine anglaise comme à l office du Tourisme. Bonne lecture aux Mordus	boite-a-lire.com	50.4183151	1.6338771
place du prud homme	78120	RAMBOUILLET	France	cette boite se trouve juste devant la gare de Rambouillet côté prudhomme	boite-a-lire.com	48.6438899	1.8307248
Place viollet le duc	85000	La Roche Sur Yon	France	A coté de la fontaine	boite-a-lire.com	46.6539948570451	-1.42708539962769
80 route de Paris	33910	Saint Denis de pile	France	Boîte à lire qui se situe sur le parking de la Recyclerie.Accessible à toutes heures.	boite-a-lire.com	44.9904787	-0.207209
rue de la sente aux veneurs	45000	Orléans	France	boite à lire installée par un particulier juste devant sa maison	boite-a-lire.com	47.9252298	1.9328945
 64 Rue des Merisiers	49330	Marigné	France	Un frigo en guise de boîte à livres, une belle initiatives de la bibliothèque de Marigné!	boite-a-lire.com	47.7104142	-0.5627044
quai rive gauche	76000	Rouen	France	En bas des marches sur le nouvel aménagement des quais de Rouen rive gauche	boite-a-lire.com	49.4429425	1.0749409
Parc Théodore monod 117 ri	72000	le mans	France	La boîte à lire se trouve dans le parc à cote du parc pour enfants	boite-a-lire.com	48.0111053	0.1807303
Rue Bayard	64000	Pau	France	La boîte se trouve sur le trottoir en face du laboratoire d analyse juste à côté du parking Place de Verdun.	boite-a-lire.com	43.2970743	-0.3767008
Place de l Europe	64140	Billère	France	Si on arrive des escaliers : elle se trouve sur la gauche.Si on arrive de l esplanade : elle se trouve à droite.	boite-a-lire.com	43.3054818	-0.3948414
rue de la Mairie	64140	Billère	France	La boîte se trouve à côté de l entrée de la salle Robert Lacaze	boite-a-lire.com	43.3024906	-0.3960616
Place des canadiens	14740	Bretteville l'Orgueilleuse	France	sur la place en face de la mairie	boite-a-lire.com	49.2119233	-0.5152056
Place des écoles	45760	Boigny sur Bionne	France	De couleur bleue cette ancienne cabine téléphonique contribue à développer la lecture à Boigny sur Bionne.	boite-a-lire.com	47.9229337	2.009859
7 rue du Bouquet de Longchamp	75116	Paris	France	Dans le foyer de la Nicolaïte de Chaillot	boite-a-lire.com	48.8655503	2.2904409
Place Charles de gaulle	69290	Craponne	France	Juste devant la mairie	boite-a-lire.com	45.743461	4.7227525
Place Andrée Marie Perrin	69290	Craponne	France	Une grande idée	boite-a-lire.com	45.7465301	4.7234735
Place Andrée Marie Perrin	69290	Craponne	France	Une grande idée	boite-a-lire.com	45.7465301	4.7234735
1 Rue du Bac - Ste Marine	29120	Combrit	France	Coordonnées GPS : 47.873945  -4.121747En contrebas de la rue, boite située dans le square de la fontaine	boite-a-lire.com	47.8736624	-4.1216749
1 Rue du Bac - Ste Marine	29120	Combrit	France	En contrebas de la rue, boite située dans le square de la fontaineCoordonnées GPS : 47.873945  -4.121747	boite-a-lire.com	47.8736624	-4.1216749
8 place du marechal foch	59132	Ohain	France	Juste en face de la mairie.	boite-a-lire.com	50.0404597	4.1181758
24 Avenue du Lycée	33400	Talence	France	Pour Accéder à cette boite à lire, adressez vous à l accueil de la maison de retraite Chateau Gardères, elle se trouve dans la parc derrière.	boite-a-lire.com	44.8033712	-0.594479
Place de pierre	67000	Strasbourg	France	Mise en place par l'association Envie de quartier	boite-a-lire.com	48.5901787	7.7445468
61, Rue des Couteliers	05100	Briançon	France		boite-a-lire.com	44.8836346	6.6251677
rue Charpentier	92340	Bourg la Reine	France	Dans le Square Meunier	boite-a-lire.com	48.7780577	2.32402
Chemin des Forts	11370	Leucate	France	Devant l'ancien phare de Leucate	boite-a-lire.com	42.905593	3.051658
Chemin des Boeufs	94000	Creteil	France	À la gare de Créteil Pompadour. Installée par la Région Ile de France	boite-a-lire.com	48.7705014	2.4345772
Rue du jeu des enfants	67000	Strasbourg	France	Au croisement avec la rue Gustave Doré	boite-a-lire.com	48.5835204927157	7.74197101593018
Square Balagué	09200	Saint-Girons	France	Boîte à lire créée par le Lions Club de Saint-Girons fin 2017.	boite-a-lire.com	42.9861552925599	1.14279270172119
Rue des Mariniers	44390	Nort sur Erdre	France	Située en haut de la rue de la Paix	boite-a-lire.com	47.4399458553661	-1.49794936180115
3 impasse du Serpolet	34920	Le Crès	France	Boîte à livres proposée par un partculier, disposée dans le jardin et accessible à tous depuis la rue.	boite-a-lire.com	43.6640260347082	3.9361310005188
Rue d'en Haut	73500	Aussois	France	Située en face de la boulangerie, devant la chapelle Notre-Dame de la Salette.	boite-a-lire.com	45.2300522470293	6.74088478088379
176 route du Laudon	74410	Saint Jorioz	France	Très belle boite à livres mise en place par Haute-Savoie Habitat et les habitants de la résidence Les Acacias, cette boite est située entre les immeubles Les Acacias	boite-a-lire.com	45.8353621	6.1643923
Hôtel de ville, rue d'Usson du Poitou	57730	Folschviller	France	Une boîte à lire en extérieur, juste en face de la mairie et à proximité du collège Alexandre Dreux.	boite-a-lire.com	49.076178159829	6.68358206748962
26 rue principale Graufthal	67320	Eschbourg	France	Un lire service dans un abri bus en bois, très typique, très alsacien, on adore !	boite-a-lire.com	48.8196659	7.2798022
Place Jeanne d'Arc	57630	Vic-sur-Seille	France	En face du musée George de la Tour, près du parking, dans une cabine téléphonique, vous trouverez de charmantes étagères recouvertes de bouquins. Original et surprenant !	boite-a-lire.com	48.7822005774724	6.53131306171417
Centre culturel Créanto, rue de Metz	57690	Créhange	France	Cette boîte à lire se trouve à l entrée de la médiathèque. Les cartons sont souvent remplis de magazines que les bibliothécaires sortent des rayons.	boite-a-lire.com	49.062629	6.5809426
Maison de la petite enfance L'Arc-en-ciel, rue du Maréchal Joffre	57500	Saint-Avold	France	Cette boîte à lire a été instaurée par l'association Lions Club de Saint-Avold dans le but de cultiver le goût de lire. Elle se trouve à l'entrée de la garderie.	boite-a-lire.com	49.1006154531027	6.71076893806458
Stade Nautique, rue de la Piscine	57500	Saint-Avold	France	Cette boîte à lire a été instaurée par l'association Lions Club de Saint-Avold dans le but de cultiver le goût de lire. Elle se trouve à l'accueil de la piscine.	boite-a-lire.com	49.1063330827889	6.69878482818604
Gare routière Transavold, rue des Moulins	57500	Saint-Avold	France	Cette boîte à lire a été instaurée par l'association Lions Club de Saint-Avold dans le but de cultiver le goût de lire. Elle se trouve dans le bureau d'accueil, à l'entrée de la gare routière Transavold.	boite-a-lire.com	49.105346241658	6.70749127864838
 49 rue de l'Abondance	95800	Cergy	France	Située dans la Médiathèque de l'Horloge	boite-a-lire.com	49.049996	2.0342538
Gare Cergy Saint Christophe	95800	Cergy	France	Boite à lire installée par la région Ile de France entre la Gare et la Médiathèque de l'Horloge	boite-a-lire.com	49.0496469	2.0342711
allée de la Poterne	64100	Bayonne	France	près de la plaine de jeux	boite-a-lire.com	43.491341	-1.479736
2 quai Augustin Chaho	64100	Bayonne	France	devant la crèche	boite-a-lire.com	43.4890046	-1.4741425
rue de Ravignan	64100	Bayonne	France	devant l école maternelle	boite-a-lire.com	43.4908697	-1.4697684
esplanade du Polo	64100	Bayonne	France	près du terrain de pétanque	boite-a-lire.com	43.4791166	-1.4984388
22 place des gascons	64100	Bayonne	France	près de la pharmacie	boite-a-lire.com	43.4994714	-1.4560202
place d Albret	64100	Bayonne	France	près de la plaine de jeux	boite-a-lire.com	43.4940347	-1.4658147
square bergeret	64100	bayonne	France	près de la pergola	boite-a-lire.com	43.493077	-1.467504
square bergeret	64100	bayonne	France	près de la pergola	boite-a-lire.com	43.493077	-1.467504
20 Rue Lavoisier	38490	Saint André le gaz	France	dans le parc aux enfants, devant la mairie	boite-a-lire.com	45.5468075	5.5338724
45 avenue maréchal leclerc	38300	BOURGOIN-JALLIEU	France	Il s agit d'un frigo situé à l'entrée de la CAF en extérieur. Accessible à toutes horaires et bien garni	boite-a-lire.com	45.5898596	5.2813672
16 Avenue du Dauphiné	38300	Bourgoin jallieu	France	Il s agit d'un frigo situé dans les locaux du centre léo Lagrange à l'accueil	boite-a-lire.com	45.5851334	5.2940486
1 rue de l hôtel de ville	38300	Bourgoin	France	Il s agit d'un frigo situé dans la salle d'attente à l'accueil de la mairie	boite-a-lire.com	45.593735	5.2764235
Porte de la flotte	17410	Saint-Martin-de-Ré	France	Boîte artisanale à l abri des intempéries	boite-a-lire.com	46.2045924	-1.3688089
Centre Social L'Atelier - rue de Savennières	49170	Saint-Georges-sur-Loire	France	Saint-Georges dispose de 2 boites à Lire, dont une mobile. Celle qui était à la salle Beau Site est maintenant au centre social L'Atelier et voyagera au fil des manifestations ou des demandes.	boite-a-lire.com	47.4064084	-0.7585082
6 Clos des Tulipiers	56230	Berric	France	Située devant la médiathèque, la cabane à livres a été installée en février 2018.	boite-a-lire.com	47.6321736	-2.523557
Place de la Mairie	38112	Méaudres	France	Dans une cabine téléphonique.	boite-a-lire.com	45.1270740668663	5.52676677703857
Place de l'Eglise	35520	Melesse	France	A côté de l'église, sur la partie piétonne de l'esplanade.	boite-a-lire.com	48.2175173290049	-1.6966849565506
Mairie	47270	Saint-Pierre de Clairac	France	Petit panel intéressant dans la boîte de Livres Voyageurs	boite-a-lire.com	44.1799765202344	0.760390162467957
3 impasse des cerisiers	22160	CARNOET	France		boite-a-lire.com	48.3667577	-3.5211477
lieu dit la Brégère	16420	Montrollet	France	Fait par mes petites mains.	boite-a-lire.com	45.988541	0.921511
Rue Jean Jaures	78210	Saint-Cyr- l Ecole	France	La boite à livres est située rue jean Jaures non loin de la Mairie de Saint-Cyr.	boite-a-lire.com	48.7998464280571	2.06724286079407
Parc de la grande terre	78170	La Celle Saint-Cloud	France	Installée depuis Juin 2017	boite-a-lire.com	48.8474068	2.1338576
Massy TGV	91300	Massy Palaiseau	France	Sur le parvi entre la gare Massy TGV et Massy Palaiseau RATP en face du bus ligne 399. Installée par la Région Ile de France	boite-a-lire.com	48.7251521	2.2598998
Place de la Fontaine	67310	TRAENHEIM	France	Grande boite à livre située sous l'abribus, à côté de la place de la Fontaine	boite-a-lire.com	48.5947569	7.4653875
impasse du basilic	30000	nimes	France	Lotissement les Romarins,  croisement rue de l'églantier.	boite-a-lire.com	43.8277947	4.321574
Place de la fontaine	67310	Traenheim	France	Grande boîte à livre située sous l arrêt de bus, à côté de la fontaine.	boite-a-lire.com	48.5947569	7.4653875
21 Boulevard Pasteur	34090	Montpellier	France	Proposée dans un charmant petit restaurant, très bon et peu chère. La boite est accessible à l extérieur du restaurant	boite-a-lire.com	43.6150497	3.8768057
32 Boulevard Louis Brémond	83136	Gareoult	France	Devant le secours catholique. Livres mis à la disposition des lecteurs par le secours catholique. Les livres changent régulièrement	boite-a-lire.com	43.3301296	6.0468088
Place Victor hugo	03300	Cusset	France	Une petite boîte à lire bien sympa où je trouve toujours mon bonheur.	boite-a-lire.com	46.132136	3.456603
rue Gambetta	59320	Hallennes-Lez-Haubourdin	France	Devant l'école maternelle Victor Loridan à côté du parking	boite-a-lire.com	50.6136348	2.9624918
Parc de  Cazeres sur Garonne,  plus près ascenseur  mairidy	31220	Cazeres sur Garonne	France	Variée tourne régulièrement	boite-a-lire.com	43.2053069	1.0865307
Chemin de la fontaine	35230	Saint armel	France	Petite boîte à lire à côté de l église de Saint Armel	boite-a-lire.com	48.013102	-1.593132
quai de Londres	55100	Verdun	France	face à la poste, près du jet d eau	boite-a-lire.com	49.160818	5.385865
place de la mairie	38250	lans en vercors	France	il y en a 2	boite-a-lire.com	45.1279688	5.588225
Praça Japubá 35	05453060	São Paulo 	Brazil	Petite boîte à lire à São Paulo, Brésil	boite-a-lire.com	-23.540877	-46.7064596
8 boulevard d orient -zone tokoro	05000	Gap	France	Gratibook   je ne suis pas un congel  49 avenue commandant dumont;05000;Gap;France;44.5688309, 6.083103;Gratibook   je ne suis pas un frigo 	boite-a-lire.com	44.567776	6.1033761
