Adresse	Code_Postal	Ville	Pays	Remarque	Source	lat	lon
6 impasse Françoise Dolto	50129	Equeurdreville	France	Tout près du bureau de tabac	boite-a-lire.com	49.6548893	-1.6744548
29 rue Jacques Blouet	35580	Guichen	France	Suivre le chemin près du 29 rue Jacques Blouet,  jusqu aux étangs . La cabine téléphone près du grand étang est une boîte à lire.	boite-a-lire.com	47.9675929911367	-1.80065274238586
Rue de Trévinio	56800	Augan	France	Au niveau de l arrêt de bus le long du parking, non loin de Timbre FM.	boite-a-lire.com	47.9195494	-2.2774299
Place du village	05160	Le Sauze-du-Lac du Lac	France	Livres et revues à côté du lavoir	boite-a-lire.com	44.4772553481675	6.31389856338501
place Limelette	01480	Jassans Riottier	France		boite-a-lire.com	45.9845833	4.7573867
Rue des sports	37210	Parçay-Meslay	France	A l'entrée de la salle des fêtes	boite-a-lire.com	47.4414277	0.7418197
Parc de Mazières	37210	Notre-Dame-d'Oé	France		boite-a-lire.com	47.4535719543095	0.710506439208984
33 avenue de la Société des Nations	77144	Montévrain	France	Se trouve devant le groupe scolaire Eugène Isabey. Elle est verte en forme de livre.	boite-a-lire.com	48.8549598640423	2.76394128799439
Gare	87200	Saint junien	France	Juste devant la gare de saint junien, petite boîte à lire. Bonne lecture à tous.	boite-a-lire.com	45.8814982	0.9005233
886 Route de Chartreuse	38850	CHIRENS	France	Un vieux congélateur recyclé	boite-a-lire.com	45.4059454	5.5634551
jardin botanique	06200	Nice	France	Jardin Botanique, Corniche Fleurie, boîte à livres dans le coin jardin d enfants.	boite-a-lire.com	43.685161	7.2104806
Rue Marcel Petit	95670	marly la ville	France	Située entre le Collège et L Espace Culturel Lucien jean	boite-a-lire.com	49.0871718	2.5056815
La Poste	70300	Citers	France	Entrée  de la poste.Étagère	boite-a-lire.com	47.7423829	6.40902
Rue des oies	63720	Martres sur Morge	France	Il s agit d'une petite boîte à lire installée dans une rue très jolie du village. Il y a des ouvrages d'auteurs du terroir.	boite-a-lire.com	45.9381172	3.2198522
Saint-véran	05350	Saint-véran	France	La boîte est située dans une ruelle juste derrière le restaurant  le grand méchant loup"	boite-a-lire.com	44.700836	6.868571
Devant la mairie	25170	BURGILLE	France	Très belle boîte à lire ... super sympa !!!	boite-a-lire.com	47.2677098	5.7790755
Route de grenoble	05220	Le monêtier les bains	France	Sur la route départementale traversant le village, à côté de la boulangerie	boite-a-lire.com	44.9757477	6.5114666
Salle du Foirail	47120	DURAS	France	À gauche de l'entrée	boite-a-lire.com	44.676485	0.17921
Rue du cheval	62	Auxi le château	France	Jolie boîte à lire bien remplie	boite-a-lire.com	50.2319641	2.1081826
Square du 19 mars 1962, route de Lyon	38110	Cessieu	France	Une ancienne cabine téléphonique et une boîte blanche à côté	boite-a-lire.com	45.5679789	5.3575175
Allée de la Chênée	95160	Montmorency	France	Au niveau du rond point proche de l arrêt de bus	boite-a-lire.com	49.0065058	2.3165739
Luxeuil	70300	Luxeuil les bains	France	Étang de la poche.Boite a proximité du parking.	boite-a-lire.com	47.8198546934857	6.38691902160645
Residence de l oyon	56800	Augan	France	Dans l ancienne gare en brique le long de la voie verte	boite-a-lire.com	47.9121499	-2.282556
D977bis	58420	Saint Révérien	France	Source du SavoirDes livres sont à disposition dans un très joli lavoir à ciel ouvert au bord de la D977 bis. Beaucoup de livres reliés et de livres d espionnage.	boite-a-lire.com	47.2121057756224	3.5072135925293
Route de Nerardier	38200	Jardin	France		boite-a-lire.com	45.5076235	4.9061673
Grande rue	28300	Berchere la maingot	France	petite boite jaune avec un oiseau sur la porte	boite-a-lire.com	48.5350771	1.4813672
D22 le bourg devant la Mairie	15380	Anglards de Salers	France	Devant la Mairie	boite-a-lire.com	45.205095	2.44025
Place de la Mairie	01270	Coligny	France		boite-a-lire.com	46.3829652	5.3459212
PLace Jean Moulin	95380	Puiseux En France	France	Boite à livres créée par le service technique de la commune juste en face de la maire et de la Poste.	boite-a-lire.com	49.057528	2.501267
avenue du repos de Diane	95160	Montmorency	France	Boite à livre située entre le terrain de pétanque et la marre aux champeaux	boite-a-lire.com	48.9980825	2.3293834
rue d auteuil	95160	Montmorency	France	Boite à livre située entre la rue d auteuil et le chemin de la butte aux pères enface de la poste et des commerces.	boite-a-lire.com	49.000464	2.3212391
Rue du port	29600	Carantec	France	Dans l abri bus avec vue sur la mer.	boite-a-lire.com	48.6732666	-3.9227431
mairie	21250	Glanon	France	Une boite à lire devant la mairie	boite-a-lire.com	47.039503	5.1041475
6 Rue du 152 Ème Ri,	25420	Voujeaucourt	France	Juste à droite de l entrée de la médiatheque, en face de la place handicapés	boite-a-lire.com	47.4762361	6.7746333
École maternelle Bellevue, avenue du Général de Gaulle	Lizy-sur-Ou	77440	France		boite-a-lire.com	49.0296659	3.0186482
Place saint Rémy	28190	Dangers	France	Une boîte coloré visible de la route de chartres	boite-a-lire.com	48.507414	1.348799
8, chemin Cascavelles	97480	SAINT-JOSEPH	France	Cette belle boîte à lire nouvellement rénovée se situe sur la place de l école du village de Matouta.	boite-a-lire.com	-21.3600143	55.701527
Rue du Vieux Bourg	01170	Segny	France	Boîte située en face du restaurant Arno sous le porche de la salle de yoga.	boite-a-lire.com	46.296404	6.0730639
Parc Brosset	69140	Rillieux-la-pape	France	Boite à livre de Rillieux Village	boite-a-lire.com	45.8221427	4.8968568
place Canellas	69140	Rillieux-la-pape	France	Boite à Livre de Crépieux	boite-a-lire.com	45.8043846	4.8836609
6 Avenue du Général Leclerc	69100	Rillieux-la-pape	France	Quartier des Alagniers , derrière l arrêt de bus Michelet	boite-a-lire.com	45.8174093	4.9034762
30 avenue du général Lerclerc	69140	Rillieux la pape	France	Dans la ville Nouvelle : devant le centre social Velette	boite-a-lire.com	45.8142157	4.9036056
4811 Route de Strasbourg	69140	Rillieux-la-Pape	France	Boite à livres de l école de Vancia	boite-a-lire.com	45.8334122	4.9110843
au village, place de l église	26110	le poet sigillat	France	une étagère à livres est placée sous l auvent du petit batiment qui abrite la fontaine et les WC publics, juste à coté de l'église	boite-a-lire.com	44.292042	5.898036
2A Grand rue	57120	Rombas	France	Devant la médiathèque La Pléiade	boite-a-lire.com	49.2525935	6.0934819
eddyetnadegegay@gmail.com	01090	Montceaux	France	A coté de l école et du stade de Montceaux	boite-a-lire.com	46.096314	4.797837
montée de barret le haut	05300	Barret sur Méouge	France	boite à livres à l intérieur de l'épicerie  la baratte dans la cour de l'Ecoloc	boite-a-lire.com	44.262689	5.7333363
1119 Lamont St NW	20010	Washington, DC	France	Venez visiter votre boite a lire à Columbia Heights. La plupart de nos livres sont en anglais, mais il y en a toujours en français.	boite-a-lire.com	38.9310863	-77.0240803
Rue des Marais	49290	CHALONNES SUR LOIRE	France	Au bord de la Loire	boite-a-lire.com	47.349744	-0.7601599
Square Jacques-Aberlenc	49290	CHALONNES SUR LOIRE	France	face à la poste	boite-a-lire.com	47.3521394	-0.7619168
Grand Place	59280	armentières	France	une boite à livre Grand Place 59200 Tourcoing	boite-a-lire.com	50.691652	2.884218
Place de la bascule	45000	Orléans	France		boite-a-lire.com	47.8942159	1.9069859
8 ruelle des ormes	17630	La Flotte	France	placée dans un passage couvert d une ruelle.	boite-a-lire.com	46.1873526	-1.3255632
Place Louis Armand	14800	Deauville	France	Au pied des gares routières et ferroviaires	boite-a-lire.com	49.3601317	0.0839871
15, rue du Dr Calmette	22400	Lamballe	France	En forme de machine à laver	boite-a-lire.com	48.4696762	-2.5155686
47 rue du Val	22400	Lamballe	France		boite-a-lire.com	48.4697368	-2.5131176
Place du bourg	14380	Saint Manvieu Bocage	France	Dans une cabine téléphonique, a côté de la salle des fêtes	boite-a-lire.com	48.830247	-0.977704
le bourg	14350	Beny Bocage	France	sous la halle dans le bourg, en face la pharmacie	boite-a-lire.com	48.9642409	-0.8234815
Rue lafayette	81064	Castelnau-de-Montmiral	France	Boîte à lire du Vival	boite-a-lire.com	43.9638335	1.8226761
avenue docteur adrien durand 48170 Chateauneuf de randon	48170	chateauneuf de randon	France	en face de l office de tourisme	boite-a-lire.com	44.637726	3.679007
Place grenette	74800	La Roche sur Foron	France		boite-a-lire.com	46.067059	6.312995
Place François Mitterrand	78410	Aubergenville	France	Niveau Parking	boite-a-lire.com	48.971683	1.848117
Rue des Brissettes	78410	Aubergenville	France	Gare SNCF	boite-a-lire.com	48.9729005	1.8501892
Rue du Port	29660	Carantec	France	Située dans un arrêt de bus	boite-a-lire.com	48.6732666	-3.9227431
6 Avenue de la Mauldre	78680	Epône	France	Parking BioCoop	boite-a-lire.com	48.9610629	1.8142234
Chemin des ventines	78840	Freneuse	France	A droite porte entrée salle des fêtes	boite-a-lire.com	49.037142	1.600325
rue de l eau	78840	FRENEUSE	France	Parking au doit du cabanon	boite-a-lire.com	49.049559	1.5995493
Route de Mantes	78200	Favrieux	France	Ancien arrêt bus	boite-a-lire.com	48.9450675	1.6433861
Rue de la Mairie	Broissia	39320	France	Petite maison près du tilleul	boite-a-lire.com	46.3596124	5.4309623
10 rue montaigne	69600	oullins	France		boite-a-lire.com	45.7112377	4.79888
Mairie de fourneville	14600	Fourneville	France	Boîte accessible à l extérieur de la mairie	boite-a-lire.com	49.3568757	0.2355036
Place du Dr Bouchet	79600	Saint-Loup-Lamairé	France	Boite à lire Vival sur la place près de la mairie	boite-a-lire.com	46.7871603	-0.1667377
Rue du Vieux Pont	79600	Saint-Généroux	France	Boite à lire sous un abribus près du vieux pont traversant le Thouet	boite-a-lire.com	46.8848369	-0.1433304
chemin des Barrys	87120	Eymoutiers	France	Une petite boite à lire bleu devant une maison, près du pont traversant la Vienne	boite-a-lire.com	45.7403546	1.7422936
Place du Champ de Foire	87470	Peyrat-le-Château	France	Boite à lire originale, dans une vieille horloge, près de la porte du cinéma Le Club	boite-a-lire.com	45.8140069	1.773394
Route de Poitiers	86340	Fleuré	France	Boite à lire dans une cabine téléphonique près de la mairie	boite-a-lire.com	46.479428	0.5182064
Place des Promenades	79600	Airvault	France	Boite à lire près de la chapelle des Trois-Marie, place des Promenades	boite-a-lire.com	46.8243318	-0.1373227
Route de Soulièvres	79600	Airvault	France	Boite à lire dans le parc de Soulièvres près des jeux pour enfants	boite-a-lire.com	46.8272563	-0.1470406
cours du jeu de boule, en contrebas du cimetière.	13360	ROQUEVAIRE	France	tout au fond du cours, vers les jeux d enfants.	boite-a-lire.com	43.3365715	5.6142558
10 Rue de la Gendarmerie	79600	Airvault	France	Boite à lire dans le parc près du Musée Jacques Guidez	boite-a-lire.com	46.8263403	-0.1363862
2, rue de Sochaux	25200	Grand-Charmont	France	dans la cabine télephonique	boite-a-lire.com	47.5259969	6.8256155
Mairie	27500	Aizier	France		boite-a-lire.com	49.4169095	0.6285823
deroin.michele@free.fr	11100	Narbonne plage	France		boite-a-lire.com	43.1617968	3.1634615
bellmatx@yandex.com	66400	reynès	France	grande boite placée face à l office de tourisme, avenue docteur adrien durand	boite-a-lire.com	42.476616	2.706733
Rue de la Mairie	21560	ARC SUR TILLE	France	Devant l école maternelle	boite-a-lire.com	47.3427425	5.1907367
Devant l église	22260	Plouec du trieux	France		boite-a-lire.com	48.675481	-3.191802
Place Francois Mitterrand	31750	Escalquens	France	La boite est située à l arrière de la place sur le chemin piéton devant la Maison des Associations et à coté de l'aire de jeux.	boite-a-lire.com	43.518174	1.559158
96 rue pitilion	59640	Dunkerque	France	Cette boîte est située devant ma maison. Elle a été fabriquée et installée par des habitants du quartier.	boite-a-lire.com	51.0199704	2.3459333
chemin de saint-pierre	13390	AURIOL	France	Juste en dessous de l école maternelle Louis Aragon, en face de la salle Maunier.	boite-a-lire.com	43.3716801	5.6412317
A côté de l école primaire versors	38170	Seyssinet-Pariset	France	Elle est en bois et se trouve entre l école et le petit parc de jeux	boite-a-lire.com	45.1859687	5.6954348
Mairie parking	27270	La Ferrière saint Hilaire	France	Cabine téléphonique parking mairie	boite-a-lire.com	49.031134	0.568029
Aeroparc	57970	Yutz	France	Boîte livres près de l entrée face à l'Amphy	boite-a-lire.com	49.3522726	6.2045737
Place du Pavé	18142	Meillan	France		boite-a-lire.com	46.7832434	2.505578
689 Rue Groignard	83200	TOULON	France	Installée devant le magasin Vival.	boite-a-lire.com	43.1452564	5.901251
Alpuech	12210	Argences en Aubrac	France	Ancienne bascule de village transformée en petit salon de lecture avec de nombreux livres plutôt régionaux et aussi des classiques, nombreuses revues récentes. Nombreux livres et revues pour enfants.	boite-a-lire.com	44.7628116	2.8479468
16 avenue André Malraux	54400	Longwy-Haut	France	Dans le sas du Centre Social Blanche Haye	boite-a-lire.com	49.5241273	5.7604809
Parc salle des fêtes château	77140	Montcourt fromonville	France	Dans le parc en face du domaine, proche des jeux pour enfants	boite-a-lire.com	48.3008463	2.6974849
Champ de mars	77140	Nemours	France	Sur la place du marché près des jeux pour enfants	boite-a-lire.com	48.2694111	2.6958682
Moutier-Palcard	23220	MOUTIER-MALCARD	France	Sous l abribus en face de la Mairie	boite-a-lire.com	46.392384	1.945349
la cellette	23350	LA CELLETTE	France	Près de la Mairie, sous le préau de l ancienne école	boite-a-lire.com	46.402776	2.013449
12 rue Émile Cloud	77700	Serris	France	Devant la police municipale de Serris	boite-a-lire.com	48.8442642	2.7883101
34-40 bld Maurice Berteaux	95160	Montmorency	France	A côté de la mare aux yee	boite-a-lire.com	48.9963103	2.3294529
23 rue du temple	95160	Montmorency	France	A côté du conservatoire André E M Getry	boite-a-lire.com	48.9837394	2.3171946
Rue de kehl	95160	Montmorency	France		boite-a-lire.com	48.9732133	2.3127126
Place du village - Le Bourg	24110	MANZAC SUR VERN	France	La boîte à lire est une charmante petite maison de bois avec un toit d ardoises d'un côté et de l'autre c'est un hôtel à insectes.	boite-a-lire.com	45.0887591	0.5861572
Rue De La Mairie	87210	DINSAC	France	Situé sur l ancienne cantine scolaire, Rue De La Mairie davidphilli@gmail.com	boite-a-lire.com	46.231208	1.119351
AVENUE DES RESISTANTS	24110	MANZAC SUR VERN	France	C est une cabine téléphonique réorganisée en boîte à lire et peinte en rouge.	boite-a-lire.com	45.088323	0.585807
Le Bourg	21430	Ménessaire	France	Une grande pièce à livres thématique en plein village !	boite-a-lire.com	44.7109809	1.904558
Rue des Hirondelles	76300	Gerville	France	Au croisement devant l église	boite-a-lire.com	49.6983177	0.3231596
Rue des Pervenches	74960	Cran-Gevrier	France	Boîte à livres du Lions Clubs dans le Square des Pervenches	boite-a-lire.com	45.903129	6.099516
Chemin des Iscle	04170	Saint-André-les-Alpes	France	Boîte à livres située à l?intérieur de l?accueil du camping municipal  » Les Iscles »	boite-a-lire.com	43.9727065	6.5207387
au centre du village sur RD 1212	74120	Praz sur Arly	France	une armoire à livres est située sur le côté gauche de l office de tourisme	boite-a-lire.com	45.837751	6.571761
grande rue	05700	Orpierre	France	petite cagette à livres, protégés des éléments par un plastique, placée sur le rebord d une fenêtre de la grande rue, côté gauche en montant . Il n'y a pas de numéros sur les maisons.	boite-a-lire.com	44.3131096	5.6909942
Place de la commune de Paris	38600	Fontaine	France	A côté de l entrée du vival	boite-a-lire.com	45.198246	5.6932078
17, rue des Près	Grand-Charm	25200	France	Dans l armoire entre les conteneurs de tri et Carrefour Express	boite-a-lire.com	47.5261414	6.826908
avenue paul pastur	6032	mont sur marchienne	France	pas loin de l ancien carwash	boite-a-lire.com	50.3916349	4.4098654
Place de l Hotel de Ville	57690	Créhange	France	Cette joloie boite blanche se trouve sur le parking, en face de la mairie. Attention à bien pousser la porte en haut et en bas pour la refermer.	boite-a-lire.com	49.061192	6.5794419
Boulevard Salamandrier	83300	Draguignan	France	Dans la galerie de Carrefour	boite-a-lire.com	43.5274062	6.4522027
au centre du village	26560	Laborel	France	une cabine téléphonique pleine de livres au croisement des routes D 170 et D 65 au centre du village de Laborel	boite-a-lire.com	44.2924689	5.595231
lieu dit la Condamine	26570	Montbrun les bains	France	une étagère de livres en partage à l intérieur du magasin épicerie bio Natura Ventoux	boite-a-lire.com	44.1738698	5.4410405
mairie	05700	Savournon	France	petite boite fixée au mur sur le coté de la mairie, sur le parking	boite-a-lire.com	44.4217041	5.7939537
Place de la mairie	76210	Trouville Alliquerville	France	Boîte à lire en bois, installée par la Municipalité	boite-a-lire.com	49.5740586	0.6021696
Rue du Rhône	07370	Sarras	France		boite-a-lire.com	45.182818	4.809449
Quaidu Rhône	38550	Sablons	France	Le livre Vagabond	boite-a-lire.com	45.314859	4.775226
L alleau	38520	Venosc	France	Sous le lavoir	boite-a-lire.com	44.9841405	6.1200148
Route de la Flamme Olympique, Marlens	74210	Val de Chaise	France	Grande boite à livres située dans l?ancien local à poubelles à coté du « banc du droit » et de la fontaine.	boite-a-lire.com	45.7664789	6.34553
6910 route du Chinaillon, Le Chinaillon,	74450	Le Grand Bornand	France	Boite à livres placée sur le coté de l?Office de Tourisme du Chinaillon.	boite-a-lire.com	45.9735606	6.4537954
Chemin des Contours, Epernay	73630	Sainte-Reine	France	La boîte à livres installée dans l?abribus à l?intersection de la Route des Bauges D911 et du Chemin des Contours.	boite-a-lire.com	45.618071	6.146022
Promenade Xavier Grall	29930	Pont-Aven	France		boite-a-lire.com	47.8562238	-3.7464097
fanny.gucik@gmail.com	19130	Saint Solves	France	Une boite à livre au coeur du petit village de La Chapelle Salamard, sur la commune de Saint-Solves 19130	boite-a-lire.com	45.307716	1.401801
37 rue RAIMU	78180	Montigny le Bretonneux	France	Bibliothèque sous porche d un particulier	boite-a-lire.com	48.774772	2.04357
77 route du Laudon	74410	Saint-Jorioz	France	Boite à livres placée dans le hall de l Espace d Animation du Laudon.	boite-a-lire.com	45.8351236	6.163081
Route de la Clusaz	74450	Saint-Jean-de-Sixt	France	Boite à livres placée dans l abribus situé devant l Office de Tourisme	boite-a-lire.com	45.921555	6.396065
Route des Belles	74120	Praz-sur-Arly	France	Boîte à livres située dans l aire de jeux des Belles	boite-a-lire.com	45.837442	6.57583
place de la mairie	29910	TREGUNC	France	Place de la mairie	boite-a-lire.com	47.8550183	-3.8520565
plage de Donc	29910	TREGUNC	France		boite-a-lire.com	47.855448	-3.852671
10 place de l église	69480	MARCY SUR ANSE	France	mur de la mairie	boite-a-lire.com	45.9149725	4.6786986
Route de Lucenay	69480	MORANCE	France	à côté de l arrêt de bus Morancé Bourgdans le sens Lyon-Villefrancheprès des bornes de recharge	boite-a-lire.com	45.9007798	4.700885
23 rue Commandant Avril	29000	QUIMPER	France	Dans le jardin public, au niveau du calvaireà peu près au niveau du 23 rue Commandant Avril	boite-a-lire.com	47.9868871	-4.1140551
Parc de la Pointe	29980	ILE-TUDY	France	Vers l entrée de la Maison de la Pointe	boite-a-lire.com	47.8394516	-4.1691986
A côté du parvis Mairie dans le passage pieton vers l Eglise	95670	Marly La ville	France		boite-a-lire.com	49.0788761	2.4994803
Mairie	68270	Ruelisheim	France	Derrière la mairie, à côté de la maternelle arc en ciel	boite-a-lire.com	47.8217489	7.358434
Parc sutter	69004	Nyon	France	A l intérieur du parc	boite-a-lire.com	45.7729907	4.8265258
le bourg	46240	Caniac du Causse	France	L ancienne cabine téléphonique a été transformée en cabine à livres.	boite-a-lire.com	44.592793	1.5818181
square de la ceriseraie	94220	Charenton le Pont	France	Entrées par la rue des Bordeaux et par la rue Paul Eluard	boite-a-lire.com	48.8208107	2.4097421
Place saint André	43100	Lavaudieu	France	Boite à livres dans une très jolie maisonnette en pierres	boite-a-lire.com	45.2624538	3.4546024
Station sport nautique de jugon les lacs	22270	Jugon les lacs	France	Elle est placé a l entrée du lac à droite en face de la station sport nautique	boite-a-lire.com	48.4032073	-2.3201373
70 Boulevard de la Roche du Roi	73100	Aix Les Bains	France	Devant l antenne de Ville de Marlioz. Ancienne cabine téléphonique.	boite-a-lire.com	45.6762889	5.9122086
Rue Docteur François Gaillard	73100	Aix Les Bains	France	Une des 10 cabanes à livres d Aix les Bains se trouve devant la mairie de quartier du Sierroz.	boite-a-lire.com	45.7055937	5.9085354
Route de Pugny	73100	Aix Les Bains	France	Juste devant l école de Boncelin.	boite-a-lire.com	45.6934673	5.9293051
Parc Beaulieu	42153	Riorges	France	Petite boite à livre dans le Parc Beaulieu, nichée au pied du château, sous le porche.	boite-a-lire.com	46.034146	4.046902
Le bourg	42630	Pradines	France	Devant l école, ancienne cabine téléphonique transformée en cabane à livres.	boite-a-lire.com	45.9982479	4.178064
Place Saint Charles	42650	Saint Jean Bonnefond	France	Très grosse cabane à livres en forme de gros crayon sur la place. Et en plus elle déborde souvent de livres.	boite-a-lire.com	45.4501701	4.4454433
Ecole la Killienne, face au collège M.Berger	62760	Pas en Artois	France	Installée pour la rentrée 2020, en pleine aire de repos	boite-a-lire.com	50.1572553	2.4876808
3 rue du pont	24150	Lalinde	France	La boite se trouve sur la petite place qui fait face à l église	boite-a-lire.com	44.836019	0.7399256
79 rue du Cleux	02290	RESSONS-LE-LONG	France	Située dans un bosquet à l entrée du village	boite-a-lire.com	49.3908114	3.124959
Allée de la Trésorerie	02290	RESSONS-LE-LONG	France	Inaugurée en août 2020	boite-a-lire.com	49.38754	3.149237
11 rue du cleux	02290	RESSONS-LE-LONG	France	à proximité de l arrêt des car de Chêneux	boite-a-lire.com	49.3879656	3.1385582
rue du routy	02290	ressons le long	France	Boîte à livres installée en 2020 à proximité de l aire de camping-car	boite-a-lire.com	49.3919989	3.1510018
Galerie marchande du centre commercial Carrefour Douai-Flers	59128	Flers en EScrebieux	France	Quelques étagères où sont déposés les livres dans la galerie marchande du centre commercial Carrefour Douai-Flers	boite-a-lire.com	50.397311	3.0462717
AIRE DE  JEUX PLACE DU JEU DE PAUME A PIENNES	80500	PIENNES-ONVILLERS	France	INSTALLÉE PAR LA CCGR	boite-a-lire.com	49.6272233	2.6389302
Ecole	88150	Girmont	France	Dans une armoire devant l école	boite-a-lire.com	48.2599334	6.4375572
Vaxoncourt	88330	Vaxoncourt	France	A côté du banc jaune pres de la mairie mais de lautre cote de la rue.	boite-a-lire.com	48.2921959	6.411368
Les prairies du chateau	59213	Vendegies sur Ecaillon	France	1ère boîte à livres qui sera suivie d une autre pour notre village	boite-a-lire.com	50.2613338	3.5078432
rue Jules de Bonnevallet	62690	BERLES-MONCHEL	France		boite-a-lire.com	50.3466321	2.5374361
Mairie Rue de la poste	62123	Habarcq	France	Installée dans les locaux de la mairie	boite-a-lire.com	50.3057264	2.6114008
Parc Pompidou mairie annexe	59290	Wasquehal	France	Quartier capreau	boite-a-lire.com	50.6863656	3.1427702
120 Place Cecillon du Perrier	38780	Septème	France	A côté de la boulangerie du château, dans un réfrigérateur recyclé par l école du village.	boite-a-lire.com	45.552947	5.0048658
30 avenue des platanes	15150	La Roquebrou	France	Ancienne cabine téléphonique en face de la pharmacie	boite-a-lire.com	44.9672599	2.1917692
1 rue Django Reinhardt	95310	Saint-Ouen-L Aumône	France	Petite boîte située à l intérieur du magasin de fruits & légumes Gépi Les Halles, tout près de la caisse.	boite-a-lire.com	49.052142	2.1141923
rue du jardin public	40800	Aire-sur-L Adour	France	dans le parc a côté du terrain de rugby	boite-a-lire.com	43.6993421	-0.25886
1 rue Victor Hugo	95300	PONTOISE	France	Boîte située près de La Poste et du musée Tavet-Delacour	boite-a-lire.com	49.0510661	2.1002215
Grande Rue	42260	Cremeaux	France	Sur la gauche du Magasin Vival. Grand boite à livre	boite-a-lire.com	45.9074683	3.9292851
Le Bourg	42260	Saint Polgues	France	Derrière le magasin Multi-service. Très belle cabane à livres.	boite-a-lire.com	45.9120733	3.9758165
358 Rue de Trebande	42640	Saint Romain La Motte	France	3éme boite à livre à St Romain La Motte sur la route principale, Rue de Trébande. Elle est vers la Mairie. C est la aussi une ancienne cabine téléphonique.	boite-a-lire.com	46.0838998	3.985601
Rue Pierre Durantet	42370	Saint André d Apchon	France	Petite boite à livre sous le porche de la Grande place de la Mairie. En face de la boite postale.	boite-a-lire.com	46.0091004	3.9360232
le bourg	63600	Valcivières	France	ancienne cabine téléphonique, entre l église et l'auberge	boite-a-lire.com	45.5928249	3.7973039
Station sport nautique de jugon les lacs	22270	Jugon les lacs	France	En face la station en arrivant a droite côté lac	boite-a-lire.com	48.4032073	-2.3201373
Rue du Chemin Neuf	56360	Sauzon	France	Devant le Vival	boite-a-lire.com	47.3699735	-3.2213147
Rue des martyrs	37300	Joué les tours	France	40 rue des martyrs à côté de antee formation.	boite-a-lire.com	47.3543433	0.6665589
Rue des Prairies	91650	BREUILLET	France	A l entrée du gymnase Ruiz	boite-a-lire.com	48.5677494	2.1767119
Route d Arpajon	91650	BREUILLET	France	A la gare de Breuillet/Bruyères	boite-a-lire.com	48.5733725	2.184413
rue de montgelard	77130	montgelard	France		boite-a-lire.com	48.3794978	2.8823777
Chemin de Trézette	69480	POMMIERS	France	Boite a livre installée sur la petite place face au bureau de tabac	boite-a-lire.com	45.9553972	4.6942564
Coligny centre	01270	Coligny	France	Au centre de la ville sur la grande place niveau parking dans un renfoncement du mur.	boite-a-lire.com	46.382954	5.346038
avenue de la gare	Saint jean 	21170	France	Avenue de la gare d eau a saint jean de losne	boite-a-lire.com	47.103552	5.25918
Place de la Mairie	54940	Belleville	France	La boîte est située sur le côté des escaliers entre le portail de l école et la mairie.	boite-a-lire.com	48.8175731	6.0979502
Bourg	71460	St Clément sur Guye	France	Elle se trouve juste sous l auberge, à côté de l église	boite-a-lire.com	46.6158745	4.5829507
Rue Président Wilson	42000	Saint-Etienne	France	Sous les arcades de l hôtel de ville	boite-a-lire.com	45.440716	4.3867197
Parc Benoit Lauras	42290	Sorbiers	France	A l angle de l impasse du Parc, à l intérieur du parc	boite-a-lire.com	45.4897022	4.449592
8 chemin Cascavelles	97480	Saint-Joseph	France	Trois ans après son installation dans le quartier, la boîte à lire de Matouta, qui a subi les aléas du temps, a été rénovée en août 2020.	boite-a-lire.com	-21.3600143	55.701527
Place principale	71300	Mont-Saint-Vincent	France	Boite à lire originale dans une ancienne bascule de pesée !	boite-a-lire.com	46.6322105	4.4802602
Place principale	71300	Mont-Saint-Vincent	France	Boîte à lire atypique dans une ancienne bascule de pesée !	boite-a-lire.com	46.6322105	4.4802602
Place de L église	61550	Villers en Ouche	France	Cabine téléphonique	boite-a-lire.com	48.860532	0.45642
7-9 rue Poul Ar Venelle Dero	29120	COMBRIT	France	Devant l entrée de l'école maternelle publique.	boite-a-lire.com	47.8863124	-4.159527
Espace Gavroche	95270	SAINT MARTIN DU TERTRE	France	Trois boîtes à livres ont été installées dans le village.	boite-a-lire.com	49.107764	2.35001
base de loisir de Poltrot	16390	Nabinaud	France	Petite boite situéevà côté de l entrée du moulin.Cooronnées : 45.280032,0.211553	boite-a-lire.com	45.2801431	0.2113559
34 rue de Barbezieux	16210	Chalais	France	Ancienne cabine téléphonique reconvertie, située non loin de la médiathèque	boite-a-lire.com	45.2715873	0.0381818
chemin des prés	16210	Chalais	France	Ancienne cabine téléphonique reconvertie, située devant la poste.	boite-a-lire.com	45.2709694	0.0416095
ancien café leyral	07240	chalencon	France	sur D364 direction chervil	boite-a-lire.com	44.893551	4.619095
grande rue	45700	chevillon sur huillard	France	a gauche de la mairie	boite-a-lire.com	47.9621085	2.6255483
3 Place Emile Peugeot	25700	Valentigney	France	A cote de la porte de la Librairie, sur une etagere, grand choix de livres enfants et adultes, quelques jeux de societe.	boite-a-lire.com	47.4611684	6.836735
67 Avenue Jean Raymond Guyon	33220	Pineuilh	France	Devant la Mairie.	boite-a-lire.com	44.8295796	0.227196
Place de l église	22470	PLOUEZEC	France		boite-a-lire.com	48.749184	-2.9837017
Avenue de chepstow	27260	Cormeilles	France	Dans l?ancienne cabine telephonique	boite-a-lire.com	49.2481483	0.3752767
Place de la Mairie	91750	Nainville les Roches	France	Très riche en livres	boite-a-lire.com	48.5064104	2.4944534
